일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2015,14.3,26.8,2.8,93.4,441.665
2016,26.9,37.8,15.3,73.0,584.235
2016,21.8,31.7,11.8,294.9,339.28
2016,15.8,27.8,1.8,200.2,250.48
2017,25.5,36.4,13.2,273.5,491.11
2017,20.0,29.2,6.1,78.4,403.89
2017,14.6,28.0,-0.5,130.7,313.51
2018,26.4,35.8,15.6,359.4,539.23
2018,19.6,28.7,6.7,218.5,379.74
2018,12.6,23.9,1.7,178.1,427.57
2019,25.0,33.8,15.0,99.0,526.82
2019,21.4,30.4,10.9,304.5,385.18
2019,14.9,26.6,1.8,208.5,401.86
2020,26.7,35.6,17.9,544.1,522.89
2020,19.7,30.6,9.4,239.3,436.02
2020,13.7,26.3,2.1,17.9,447.16
2021,25.1,34.9,18.4,282.1,523.99
2021,21.4,30.0,12.2,154.3,380.61
2021,15.2,29.4,-1.0,35.6,433.2
2002,22.8,30.5,17.0,492.2,413.98
2002,20.3,30.5,13.7,122.0,507.255
2002,14.0,26.9,3.5,81.7,402.01
2003,22.3,29.7,16.5,305.0,435.22
2003,20.6,30.3,12.3,127.9,462.58
2003,13.5,25.7,6.4,38.1,456.095
2004,23.6,33.6,17.4,358.8,584.435
2004,19.6,28.9,12.0,240.7,417.64
2004,14.4,24.0,4.1,1.6,487.16
2005,22.8,31.5,16.7,252.9,502.63
2005,20.4,30.1,14.1,19.0,410.455
2005,14.2,26.0,6.3,27.5,409.795
2006,25.1,33.2,19.4,88.5,610.535
2006,18.3,28.5,12.1,94.5,459.485
2006,16.8,26.4,8.7,32.9,448.92
2007,23.9,30.7,18.7,298.5,522.71
2007,19.5,28.0,13.5,549.9,369.425
2007,14.2,25.7,6.1,88.5,425.96
2008,22.6,30.7,16.9,110.9,595.97
2008,20.3,29.9,8.2,74.3,458.0
2008,15.4,25.2,7.9,38.6,413.49
2009,22.4,30.4,16.3,147.5,565.48
2009,19.4,28.6,13.8,90.3,517.47
2009,15.3,22.8,8.9,94.5,454.7
2010,24.8,32.0,21.0,318.5,544.06
2010,20.9,30.6,10.9,71.1,477.61
2010,13.7,25.2,-0.1,67.5,448.47
2011,22.4,31.2,16.6,265.6,410.545
2011,20.1,32.7,10.4,40.5,519.895
2011,13.8,25.0,4.3,37.2,443.61
2012,24.2,33.6,17.6,568.3,491.44
2012,18.9,28.4,13.1,466.6,473.82
2012,14.5,24.2,5.4,56.0,435.51
2013,25.1,33.6,17.8,177.1,634.655
2013,19.8,28.5,11.9,162.5,494.2
2013,14.7,27.1,5.7,25.2,448.795
2014,21.5,30.4,15.9,388.9,400.195
2014,19.5,27.6,14.4,83.8,478.2
2014,15.0,24.9,7.7,124.3,447.76
2015,22.1,31.8,17.1,198.7,550.835
2015,18.6,27.3,13.3,105.0,509.71
2015,14.7,24.5,2.9,67.0,441.665
2016,24.6,33.4,15.0,33.2,584.235
2016,20.6,29.5,14.6,194.1,339.28
2016,15.3,27.5,4.8,154.3,250.48
2017,24.3,33.9,15.5,283.3,491.11
2017,19.8,28.2,12.2,101.9,403.89
2017,14.7,26.8,5.4,101.5,313.51
2018,25.2,35.6,18.6,175.2,539.23
2018,19.3,29.7,11.6,168.0,379.74
2018,12.9,23.8,5.4,224.8,427.57
2019,26.3,32.6,21.7,0.0,526.82
2008,25.4,33.9,17.6,48.1,489.6
2008,22.3,32.5,7.6,61.1,392.85
2008,16.2,29.5,5.7,14.7,349.35
2009,25.2,33.3,17.4,167.2,609.2
2009,21.1,29.9,13.4,58.5,543.05
2009,16.0,27.1,6.4,42.0,501.59
2010,27.6,34.7,22.7,478.5,526.43
2010,22.8,33.7,7.5,188.9,515.01
2010,14.6,25.7,-0.7,49.3,466.08
2011,25.5,34.9,18.0,418.7,401.54
2011,21.1,32.5,10.0,34.1,507.13
2011,13.8,25.5,0.3,18.2,423.85
2012,27.2,35.9,17.1,546.3,495.96
2012,20.6,30.4,12.6,267.2,469.19
2012,14.8,25.2,3.0,62.7,442.71
2013,27.8,36.3,19.8,273.1,633.46
2013,21.7,31.9,8.9,66.9,497.06
2013,16.0,28.3,1.9,21.5,447.55
2014,24.0,32.2,18.0,557.0,392.21
2014,21.4,29.9,13.3,90.2,488.54
2014,15.6,28.1,2.6,92.3,445.61
2015,25.3,35.9,17.4,83.6,576.6
2015,20.6,30.1,12.5,41.5,510.31
2015,15.6,26.5,3.7,96.6,427.25
2016,27.0,35.1,15.5,43.7,619.97
2016,22.1,31.5,13.2,180.0,438.25
2016,16.1,30.7,3.4,177.1,326.59
2017,26.2,35.8,14.8,188.6,569.69
2017,20.9,30.7,9.6,133.7,480.87
2017,15.2,28.3,0.4,49.0,387.06
2018,28.2,37.6,20.9,278.9,593.0
2018,21.2,31.2,9.9,120.5,469.91
2018,13.5,26.0,3.4,189.0,450.55
2019,26.2,34.9,17.7,261.2,526.82
2019,21.8,29.7,10.3,242.6,403.1
2019,15.6,26.7,4.0,145.5,413.07
2020,27.3,34.5,21.2,382.4,529.35
2020,20.8,31.2,11.5,266.7,438.54
2020,14.1,25.3,3.7,16.5,447.16
2021,25.4,33.8,18.8,275.2,527.01
2021,22.4,30.4,14.1,116.4,419.23
2021,15.9,31.0,1.7,50.7,424.83
2000,25.3,33.8,18.5,610.0,610.95
2000,19.4,31.1,7.8,251.5,390.26
2000,14.0,26.3,1.3,31.5,407.565
2001,24.8,35.2,15.6,159.5,581.725
2001,20.2,31.6,7.5,83.5,560.275
2001,14.9,27.0,4.8,87.0,397.935
2002,24.2,34.0,19.1,879.5,413.98
2002,20.2,33.0,11.0,100.5,507.255
2002,12.6,28.3,-1.7,101.0,402.01
2003,23.5,33.4,13.8,350.3,435.22
2003,20.9,32.2,9.1,273.5,462.58
2003,12.7,27.7,0.3,30.4,456.095
2004,24.5,35.2,17.1,410.5,584.435
2004,20.4,30.7,11.5,384.2,417.64
2004,13.3,27.0,0.0,1.9,487.16
2005,24.3,33.7,15.6,185.6,502.63
2005,21.1,32.5,11.3,44.5,410.455
2005,12.9,27.8,-1.1,14.7,409.795
2006,26.5,36.4,20.5,233.7,610.535
2006,19.3,31.3,11.3,65.0,459.485
2006,16.1,29.5,5.4,28.8,448.92
2007,26.0,35.5,20.2,507.5,522.71
2007,21.5,31.1,13.1,551.8,369.425
2007,14.7,28.3,2.0,88.7,425.96
2008,25.1,34.2,16.5,134.0,595.97
2008,21.8,33.7,5.9,21.1,458.0
2008,15.2,29.5,3.7,21.1,413.49
