일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2011,24.0,33.5,15.1,398.5,401.445
2011,18.3,32.6,5.2,157.2,441.47
2011,10.3,22.1,-3.4,55.4,390.615
2012,24.8,36.9,17.0,319.9,434.535
2012,17.7,30.0,5.1,144.5,402.89
2012,10.8,24.1,-2.0,67.1,313.24
2013,25.0,33.8,16.9,274.3,541.595
2013,18.7,30.0,5.3,118.9,406.085
2013,12.4,26.6,-1.4,8.9,390.76
2014,22.4,33.1,13.6,246.2,393.75
2014,18.5,30.1,6.8,131.0,444.04
2014,11.3,25.1,-1.8,150.6,391.6
2015,23.8,36.0,13.0,63.8,518.39
2015,18.1,29.3,7.6,36.6,465.46
2015,11.8,26.4,-5.8,68.1,406.04
2016,25.3,35.4,11.0,113.8,554.565
2016,20.0,30.4,6.9,47.3,355.28
2016,13.2,27.1,-1.7,109.6,293.935
2017,23.6,36.2,11.6,265.1,481.075
2017,17.9,28.9,4.5,43.3,470.455
2017,12.9,27.2,-5.1,22.5,355.225
2018,25.9,39.4,15.2,350.3,541.875
2018,18.0,28.3,4.9,185.5,440.48
2018,9.7,24.5,-2.8,105.4,415.97
2019,24.8,36.5,13.4,99.1,580.365
2019,20.0,30.7,9.1,164.5,403.115
2019,13.2,27.9,-0.6,66.9,402.255
2020,24.8,33.4,18.9,685.8,491.105
2020,18.1,28.3,7.2,134.1,450.815
2020,10.6,23.5,-3.0,12.4,439.525
2021,23.1,33.5,15.7,174.9,445.145
2021,19.6,28.4,11.4,209.2,426.565
2021,12.3,28.2,-2.3,26.6,407.2
2000,24.6,33.0,17.6,348.5,438.38
2000,18.0,28.7,7.7,229.5,365.085
2000,12.4,25.3,-2.0,25.0,376.315
2001,24.1,34.5,13.1,127.0,540.58
2001,18.8,30.6,5.6,42.5,496.705
2001,13.5,24.0,2.9,81.0,347.62
2002,23.1,32.0,15.6,418.0,267.125
2002,18.5,31.2,9.5,114.5,390.37
2002,10.1,24.2,-4.3,42.0,372.65
2003,23.0,32.7,14.5,310.0,367.515
2003,19.9,29.8,7.8,306.5,364.27
2003,11.4,27.0,-1.2,32.0,426.255
2004,23.9,34.5,15.6,203.5,475.54
2004,19.0,30.2,10.6,136.0,388.015
2004,11.7,23.8,-1.1,5.5,428.33
2005,23.9,33.7,15.0,493.5,435.0
2005,20.4,32.5,9.1,177.5,369.13
2005,11.9,24.7,-2.0,31.0,360.64
2006,25.4,35.5,18.1,143.0,550.165
2006,17.6,29.7,7.5,27.5,430.77
2006,14.5,26.2,2.5,25.0,399.385
2007,25.2,34.0,17.6,366.0,438.545
2007,20.0,31.8,9.6,351.5,292.27
2007,12.5,26.3,-1.2,37.0,371.425
2008,23.6,33.2,14.1,311.1,537.15
2008,19.9,31.5,4.9,51.8,444.275
