일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2002,-2.9,10.6,-23.7,42.3,254.955
2002,1.5,18.3,-10.1,13.0,281.715
2002,-0.8,14.3,-13.8,57.4,228.2
2003,-5.3,8.1,-20.5,11.2,269.13
2003,7.0,21.0,-8.8,60.5,227.495
2003,-1.7,12.3,-14.6,17.2,243.27
2004,-4.7,8.8,-19.0,15.2,298.895
2004,5.6,21.7,-5.5,37.0,262.215
2004,-0.8,15.1,-14.8,21.1,252.69
2005,-4.9,9.0,-16.6,3.8,288.665
2005,5.3,21.6,-8.1,19.5,291.065
2005,-6.1,8.0,-18.3,8.5,254.27
2006,-2.3,10.5,-17.3,26.5,244.675
2006,6.4,19.6,-4.8,46.3,243.15
2006,-0.6,12.3,-15.5,13.1,228.205
2007,-3.3,8.3,-16.5,11.0,261.43
2007,3.4,18.7,-10.8,24.3,301.645
2007,-1.3,13.6,-11.5,20.3,195.16
2008,-4.2,6.9,-17.7,19.8,249.53
2008,3.8,17.6,-12.1,8.4,262.74
2008,-2.2,13.1,-14.9,21.1,244.75
2009,-6.2,8.0,-19.7,14.8,276.9
2009,4.3,20.2,-10.8,44.3,193.71
2009,-3.3,9.4,-16.2,32.0,193.38
2010,-7.6,6.0,-25.9,61.1,239.435
2010,3.0,17.1,-11.7,22.4,312.16
2010,-3.5,12.2,-17.3,17.2,255.845
2011,-10.0,1.8,-23.2,2.8,315.15
2011,7.6,24.0,-6.4,81.1,229.47
2011,-3.4,9.0,-16.3,10.3,244.79
2012,-5.5,7.6,-19.6,16.0,265.71
2012,2.7,16.6,-8.8,68.7,201.425
2012,-6.5,7.0,-20.8,47.6,175.745
2013,-7.1,11.3,-25.6,40.5,210.15
2013,3.0,20.8,-11.2,63.2,274.07
2013,-2.9,9.3,-16.4,30.5,246.59
2014,-3.6,9.6,-15.6,10.5,293.045
2014,5.1,16.2,-7.2,24.0,249.145
2014,-5.4,8.4,-20.5,18.8,234.695
2015,-3.3,7.5,-16.5,17.5,256.87
2015,7.4,18.5,-5.7,110.6,163.175
2015,-0.3,11.8,-14.4,27.4,201.325
2016,-5.0,9.7,-20.7,4.5,256.08
2016,4.5,20.5,-9.6,22.1,262.425
2016,-0.8,13.9,-14.0,59.1,225.945
2017,-4.0,12.2,-18.9,10.2,276.06
2017,3.0,19.5,-10.4,34.1,290.585
2017,-4.6,7.5,-17.9,24.0,248.975
2018,-6.0,8.1,-21.3,6.9,281.44
2018,4.4,19.1,-7.7,60.3,281.06
2018,-3.1,13.4,-17.2,30.0,261.265
2019,-4.3,8.0,-16.1,1.0,301.04
2019,5.0,20.9,-7.5,81.0,275.295
2019,-1.2,12.3,-13.1,19.7,242.825
2020,-0.6,11.3,-10.5,68.1,239.4
2020,5.4,20.5,-8.0,13.4,290.085
2020,-3.9,10.0,-20.3,11.1,267.93
2021,-4.6,12.3,-20.7,18.2,285.645
2021,5.1,19.5,-7.1,48.0,280.14
2021,-1.6,11.0,-16.5,6.5,249.96
2000,4.9,21.2,-7.6,38.0,272.435
2000,-0.5,16.1,-13.3,16.2,272.865
2001,-3.5,9.3,-17.5,49.4,261.88
2001,4.5,16.7,-6.1,9.0,298.45
2001,-1.8,10.6,-14.1,23.8,273.625
2002,0.0,13.8,-14.6,89.1,254.955
2002,2.8,18.8,-8.6,20.1,281.715
2002,0.6,15.1,-11.8,45.7,228.2
2003,-3.7,9.8,-18.7,22.7,269.13
2003,8.1,22.8,-7.3,36.5,227.495
2003,0.2,14.1,-11.3,19.5,243.27
2004,-2.8,11.6,-15.5,15.4,298.895
2004,6.4,21.1,-5.1,38.5,262.215
2004,0.6,17.3,-11.1,49.1,252.69
2005,-3.2,10.6,-14.1,9.2,288.665
2005,5.6,23.1,-8.6,15.0,291.065
2005,-5.1,12.6,-18.7,12.6,254.27
2006,-1.4,12.6,-15.5,27.0,244.675
2006,7.3,20.7,-2.7,76.5,243.15
2006,0.9,14.3,-14.1,23.5,228.205
2007,0.1,11.6,-10.1,11.6,261.43
2007,3.7,20.1,-10.6,10.6,301.645
2007,-0.5,13.5,-10.8,23.6,195.16
2008,-2.8,8.9,-14.0,46.9,249.53
2008,5.4,22.1,-9.7,11.3,262.74
2008,-0.5,15.7,-13.5,14.3,244.75
2009,-3.8,12.0,-17.5,10.5,276.9
2009,5.5,22.2,-8.4,48.0,193.71
2009,-1.7,10.1,-14.8,37.6,193.38
2010,-4.7,9.7,-19.7,32.0,239.435
2010,4.5,17.3,-6.7,9.0,312.16
2010,-2.0,14.7,-14.8,28.5,255.845
2011,-8.1,2.7,-20.2,2.6,315.15
2011,9.0,24.8,-5.5,84.5,229.47
2011,-1.9,8.9,-14.0,11.5,244.79
2012,-3.6,8.7,-14.8,16.1,265.71
2012,4.2,17.2,-6.9,68.2,201.425
2012,-4.7,10.0,-18.6,56.0,175.745
2013,-5.1,12.1,-22.0,45.2,210.15
2013,4.7,20.9,-8.1,67.2,274.07
2013,-0.5,12.0,-12.4,35.3,246.59
2014,-2.1,11.4,-13.8,8.0,293.045
2014,6.4,17.7,-5.9,43.2,249.145
2014,-3.6,8.8,-15.0,25.8,234.695
2015,-1.8,8.9,-13.7,25.1,256.87
2015,8.6,20.3,-3.3,109.8,163.175
2015,1.4,13.5,-11.2,42.8,201.325
2016,-3.1,13.8,-18.2,9.7,256.08
2016,5.3,21.7,-7.2,33.5,262.425
2016,0.7,13.9,-12.4,43.6,225.945
2017,-2.5,13.2,-16.9,16.4,276.06
2017,4.3,20.8,-7.7,13.4,290.585
2017,-2.3,10.2,-14.7,27.6,248.975
2018,-4.3,9.4,-19.7,25.0,281.44
2018,5.7,20.8,-6.2,52.2,281.06
2018,-1.5,14.9,-15.7,38.0,261.265
2019,-2.2,9.4,-13.1,0.9,301.04
2019,6.6,21.5,-5.8,86.2,275.295
2019,0.3,13.7,-11.0,27.2,242.825
2020,1.0,12.1,-9.9,71.8,239.4
2020,6.5,21.6,-5.5,37.0,290.085
2020,-2.0,11.6,-17.3,5.6,267.93
2021,-3.1,12.8,-20.3,19.8,285.645
2021,6.3,19.9,-5.8,44.9,280.14
2021,-0.1,12.8,-14.7,6.4,249.96
