일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2019,5.1,17.7,-5.2,15.3,255.52
2020,25.5,35.0,19.7,148.9,486.84
2020,20.0,30.3,11.1,236.3,395.94
2020,14.3,26.8,5.2,1.9,420.68
2020,10.1,22.7,-0.7,21.3,283.3
2020,2.4,14.6,-11.0,1.4,296.73
2021,24.0,31.9,17.9,291.3,435.96
2021,21.0,28.8,15.1,142.7,379.36
2021,15.7,28.6,3.4,201.2,370.415
2021,10.0,21.2,-1.6,18.1,304.835
2021,3.8,15.7,-10.7,5.6,288.44
2000,24.3,32.5,17.7,233.2,379.49
2000,18.3,30.2,7.8,237.0,308.66
2000,12.9,25.2,0.0,22.4,305.39
2000,5.1,19.9,-7.8,44.8,222.08
2000,-0.8,13.7,-13.7,4.9,224.83
2001,24.6,34.2,12.8,70.9,455.63
2001,19.3,30.4,5.2,135.4,384.83
2001,14.0,23.8,4.9,96.3,282.88
2001,4.6,17.5,-5.7,6.6,245.42
2001,-1.3,12.7,-12.1,18.6,236.53
2002,23.7,33.8,16.5,558.7,303.3
2002,19.4,31.7,10.7,71.3,344.41
2002,11.6,24.9,-3.6,30.7,308.68
2002,3.4,20.2,-8.8,3.6,256.97
2002,1.1,15.5,-11.6,39.7,210.66
2003,22.9,32.4,14.9,296.5,322.79
2003,19.7,31.4,8.0,187.5,285.95
2003,11.8,25.3,-1.7,19.0,371.36
2003,8.1,22.8,-7.9,45.7,194.74
2003,0.4,14.8,-13.0,13.9,248.65
2004,23.9,34.4,14.7,283.8,389.74
2004,19.5,29.7,10.6,143.9,317.12
2004,12.7,24.9,0.1,1.5,328.39
2004,7.2,23.5,-4.5,20.6,233.65
2004,0.9,15.2,-12.2,20.7,219.28
2005,23.7,34.1,13.1,227.6,423.54
2005,20.1,32.4,11.1,115.9,339.81
2005,13.1,24.3,-1.0,20.1,278.13
2005,6.5,21.6,-7.5,9.3,251.65
2005,-3.7,9.3,-15.8,2.9,242.97
2006,26.0,35.7,18.1,59.1,459.5
2006,18.4,28.5,9.0,49.6,362.27
2006,15.6,26.2,3.4,23.6,327.27
2006,7.1,20.3,-5.0,38.6,211.12
2006,0.3,13.4,-13.6,6.8,206.15
2007,25.7,33.9,17.4,261.5,375.69
2007,20.9,31.9,13.1,280.5,260.0
2007,14.5,26.8,1.6,21.6,296.86
2007,5.8,20.3,-9.6,1.9,256.82
2007,1.1,14.8,-8.1,19.2,192.48
2008,24.3,34.5,14.8,138.5,573.78
2008,20.8,32.5,6.4,72.1,448.57
2008,14.7,27.8,2.9,34.8,406.48
2008,6.3,20.1,-8.7,7.0,273.04
2008,0.3,14.1,-13.2,8.0,273.98
2009,24.0,33.3,15.5,130.0,496.12
2009,20.5,31.1,11.2,78.2,470.36
2009,14.2,26.7,2.5,7.6,434.4
2009,6.8,22.4,-7.5,35.0,271.12
2009,-0.2,14.8,-14.3,29.6,260.41
2010,27.3,35.6,21.3,447.8,473.33
2010,21.4,33.9,7.6,163.1,408.02
2010,13.8,25.6,-2.5,20.9,356.71
2010,5.5,18.0,-7.2,7.6,322.71
2010,-0.7,14.7,-12.4,21.6,267.54
2011,25.1,33.7,17.5,222.1,446.2
2011,20.7,33.9,7.4,61.6,436.11
2011,13.1,24.9,-0.2,55.6,392.19
2011,9.8,25.1,-4.8,63.8,236.92
2011,-0.4,10.1,-12.5,14.8,279.06
2012,26.7,38.0,18.3,353.6,478.14
2012,20.3,30.4,7.9,164.3,432.43
2012,13.3,25.1,0.0,39.5,383.16
2012,5.6,17.3,-6.1,25.7,253.92
2012,-3.0,8.0,-15.6,41.8,221.26
2013,27.4,36.0,17.9,124.6,554.15
2013,19.9,31.1,9.8,151.2,378.56
2013,13.7,26.4,0.0,45.2,360.08
2013,4.5,21.0,-9.1,49.3,264.52
2013,0.0,10.6,-9.8,12.0,241.07
2014,23.2,34.1,14.4,348.8,434.09
2014,20.0,29.9,11.2,121.5,492.05
2014,13.2,25.2,1.4,140.5,421.87
2014,7.1,18.4,-5.1,49.9,287.63
2014,-2.4,10.0,-13.4,9.8,257.87
2015,24.9,37.2,17.3,161.2,531.78
2015,19.8,30.1,9.8,11.6,476.2
2015,14.1,27.1,-3.5,44.7,434.87
2015,9.0,20.9,-3.7,91.7,182.27
2015,1.9,12.2,-11.4,21.6,216.57
2016,26.7,37.8,13.0,38.0,609.4
2016,21.0,31.1,9.6,166.8,313.86
2016,15.0,27.8,3.1,83.8,297.15
2016,6.7,20.2,-6.3,16.6,262.98
2016,1.7,13.3,-10.0,48.2,242.49
2017,25.1,36.6,13.2,129.2,498.36
2017,20.0,29.6,7.7,91.6,491.08
2017,14.7,28.0,-2.1,68.5,352.17
2017,5.5,20.2,-6.6,0.3,318.75
2017,-1.7,10.4,-14.2,9.4,280.13
2018,27.3,38.8,17.5,249.9,596.48
2018,19.8,29.7,9.5,93.7,443.06
2018,12.3,25.2,0.4,108.8,441.63
2018,6.8,20.3,-4.4,29.8,290.14
2018,-0.2,14.9,-13.9,19.6,285.37
2019,25.8,36.9,16.1,126.1,586.65
2019,21.2,32.6,11.8,156.4,402.66
2019,14.7,27.6,1.8,133.0,392.76
2019,7.3,21.1,-5.6,34.5,297.1
2019,0.8,11.9,-10.7,19.8,256.51
2020,26.6,34.9,20.5,300.4,499.89
2020,19.6,28.3,10.5,124.3,418.71
2020,12.7,24.9,-0.2,1.5,430.65
2020,7.2,22.3,-4.5,35.0,300.74
2020,-1.2,11.6,-14.7,1.0,283.07
2021,24.3,36.0,18.6,188.9,441.58
2021,20.4,29.3,13.8,132.5,411.84
2021,14.2,28.7,-0.9,50.8,378.6
2021,7.1,20.3,-4.7,34.6,307.68
2021,0.8,13.0,-14.0,0.0,276.55
2002,24.1,35.0,16.3,485.6,356.2
2002,19.8,33.9,9.4,98.1,379.405
2002,12.1,25.9,-2.9,23.4,369.67
2002,4.0,21.4,-5.8,11.3,317.19
