일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2015,14.2,24.0,-0.6,83.0,340.46
2016,26.3,33.9,13.2,26.7,501.24
2016,21.4,29.5,9.9,28.9,381.0
2016,14.6,27.4,-1.5,249.8,297.78
2017,24.4,33.4,14.1,255.0,393.61
2017,20.2,28.9,7.5,27.1,411.43
2017,14.5,26.8,1.0,20.0,232.69
2018,26.7,35.4,17.2,293.7,615.57
2018,20.0,29.6,8.2,57.3,492.44
2018,12.1,24.5,-0.1,73.5,439.005
2019,25.9,34.9,16.3,122.4,620.9
2019,21.2,30.1,9.6,359.4,426.1
2019,15.3,28.3,2.7,25.6,408.225
2020,25.3,34.2,20.3,479.4,371.205
2020,20.2,29.2,10.8,215.6,476.04
2020,13.2,23.0,2.3,3.4,423.61
2021,24.5,32.6,18.3,152.6,483.25
2021,21.3,29.0,14.2,135.8,475.31
2021,14.4,26.8,1.1,49.5,374.26
