일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2000,20.9,29.9,16.1,167.0,504.945
2000,24.9,31.5,20.2,246.3,569.42
2001,18.6,28.2,12.1,47.3,598.95
2001,20.9,28.7,16.7,393.5,454.505
2001,25.4,33.0,20.7,122.2,523.39
2002,17.8,28.1,11.4,144.2,503.965
2002,21.8,29.1,16.1,85.0,639.105
2002,24.4,32.3,20.1,413.2,442.51
2003,17.7,26.0,11.0,239.9,559.87
2003,21.3,26.4,17.2,261.5,535.505
2003,22.0,29.2,18.0,561.5,351.495
2004,17.6,25.2,10.8,194.3,540.865
2004,21.4,28.4,14.6,181.2,535.64
2004,25.2,34.2,20.2,118.5,520.27
2005,17.3,25.6,10.0,176.7,667.35
2005,21.7,30.3,16.3,193.0,547.025
2005,24.1,31.6,19.7,237.5,504.255
2006,16.6,24.3,10.0,187.3,504.06
2006,20.4,28.2,15.8,224.8,518.87
2006,23.1,30.1,18.3,610.8,383.97
2007,17.6,28.5,11.6,167.0,633.84
2007,20.4,26.1,14.5,67.6,488.58
2007,23.3,33.7,18.5,330.5,497.005
2008,17.5,28.1,10.4,167.6,599.21
2008,20.0,26.3,15.8,313.4,469.56
2008,25.7,31.9,19.0,62.1,492.42
2009,18.2,28.5,11.5,176.3,677.86
2009,21.0,28.9,16.1,173.3,580.79
2009,23.6,28.9,18.5,480.7,486.44
2010,17.1,27.2,9.5,149.0,624.28
2010,21.6,27.9,13.9,77.6,586.39
2010,24.7,30.0,20.0,469.2,513.16
2011,17.1,25.1,12.2,139.6,577.72
2011,21.1,27.5,15.5,216.2,535.155
2011,25.1,32.4,19.5,387.0,514.075
2012,18.6,27.9,12.5,44.4,646.225
2012,21.5,27.3,17.2,69.6,540.05
2012,25.1,33.3,20.3,235.8,488.09
2013,18.0,26.7,10.4,234.2,661.555
2013,21.8,28.0,16.8,108.4,533.93
2013,25.8,34.5,22.1,127.7,483.765
2014,18.6,27.5,9.8,109.8,744.41
2014,21.6,28.7,16.7,127.9,544.395
2014,24.4,32.8,18.9,160.5,479.495
2015,18.6,27.4,8.9,146.1,626.84
2015,20.8,28.7,13.7,82.6,499.625
2015,23.9,31.5,17.9,217.0,472.805
2016,18.9,29.2,11.4,124.3,580.755
2016,21.9,29.0,16.6,162.2,460.935
2016,25.3,32.9,20.6,157.8,501.465
2017,19.2,31.0,13.3,49.5,553.15
2017,21.7,31.6,16.8,81.6,503.68
2017,26.1,32.2,22.6,113.5,434.69
2018,18.2,26.1,10.0,134.5,512.09
2018,21.9,29.8,16.4,291.8,534.21
2018,26.9,35.0,19.2,149.7,620.46
2019,19.1,27.2,11.2,132.4,649.3
2019,21.3,28.5,15.7,289.2,560.5
2019,24.4,30.6,19.6,303.5,482.44
2020,18.0,26.5,12.5,139.4,528.0
2020,22.4,30.1,16.3,367.0,546.54
2020,22.6,29.5,19.1,552.0,351.24
2021,18.1,25.4,9.4,134.9,588.36
2021,22.3,29.1,16.5,130.2,585.52
2021,26.5,31.2,21.0,445.3,552.23
2000,13.9,23.4,8.1,49.2,589.28
2000,19.0,30.1,13.3,198.8,506.54
2000,23.5,30.6,18.1,144.8,571.09
2001,15.7,22.6,8.9,17.8,577.56
2001,19.2,29.8,12.9,236.9,447.7
2001,23.5,32.1,18.5,280.1,447.28
2002,14.4,23.9,9.2,66.4,493.42
2002,19.4,26.8,13.1,61.4,621.05
2002,22.0,30.0,17.8,203.5,402.28
2003,15.4,23.2,9.6,210.2,565.13
2003,19.0,25.4,11.1,151.8,534.48
2003,20.7,28.9,15.6,349.7,338.27
2004,14.5,24.1,7.3,86.1,539.63
2004,19.2,26.6,13.0,174.0,530.38
2004,22.4,30.2,16.6,236.1,475.7
2005,14.6,22.9,8.2,45.1,667.14
2005,19.4,26.7,13.0,128.6,534.82
2005,23.4,29.9,19.1,128.7,503.25
2006,14.0,24.1,8.5,150.4,512.4
2006,18.2,26.8,11.1,153.9,488.17
2006,22.2,29.1,17.9,267.9,365.13
2007,15.9,28.6,9.2,143.5,617.34
2007,19.2,27.0,14.2,59.9,495.23
2007,22.2,30.2,16.6,222.4,479.38
2008,13.9,22.0,7.9,119.5,599.21
2008,17.2,23.4,12.6,256.9,469.56
2008,22.7,30.0,16.5,110.6,492.42
2009,15.8,25.3,9.3,117.6,668.38
2009,19.2,26.9,11.3,103.0,566.57
2009,22.7,29.8,16.9,314.1,486.44
2010,14.5,23.2,7.2,76.5,624.28
2010,19.1,25.4,13.4,309.4,544.18
2010,23.1,29.4,18.2,295.5,503.89
2011,15.2,24.5,9.2,55.0,566.7
2011,18.8,26.1,11.9,126.5,446.31
2011,23.4,31.0,18.2,160.1,457.92
2012,16.6,24.4,9.6,33.6,681.91
2012,20.8,28.3,16.5,60.5,621.25
2012,24.3,32.7,19.6,272.5,473.7
2013,14.8,24.2,6.3,138.9,666.63
2013,20.0,27.2,12.3,82.9,577.97
2013,24.9,31.8,19.3,239.5,489.63
2014,16.4,28.5,9.6,72.3,727.74
2014,20.6,28.1,15.2,46.0,612.18
2014,22.8,30.6,17.5,192.3,480.86
2015,15.7,25.2,9.1,83.4,661.93
2015,18.8,25.4,13.2,167.0,535.42
2015,21.8,32.4,15.9,109.5,478.35
2016,15.7,26.1,9.2,106.7,622.93
2016,19.2,26.6,14.1,143.6,514.96
2016,22.9,30.8,17.3,175.9,535.41
2017,16.6,27.5,10.2,21.9,668.84
2017,19.3,26.5,13.9,26.1,604.92
2017,23.5,30.1,18.3,110.6,433.73
2018,14.8,23.2,8.2,91.6,503.81
2018,19.8,28.2,13.9,177.9,508.25
2018,25.3,32.5,19.2,217.9,471.37
2019,17.1,28.8,8.9,80.4,709.94
2019,19.5,26.8,13.9,199.1,648.45
2019,22.1,29.8,17.9,148.1,457.53
2020,14.9,21.7,9.8,203.6,559.3
2020,19.3,27.1,11.8,305.2,475.94
2020,20.9,25.8,16.5,205.0,454.26
2021,16.5,24.5,8.9,97.3,661.54
2021,20.9,27.9,15.4,68.1,615.48
2021,25.7,32.8,19.9,176.0,574.89
2000,16.7,31.8,6.4,115.1,592.87
2000,20.5,29.8,13.3,264.6,504.945
2000,24.5,31.7,17.8,352.0,569.42
2001,17.5,27.0,6.8,53.3,598.95
2001,20.7,30.4,14.3,471.1,454.505
2001,25.1,33.9,17.4,177.0,523.39
2002,16.2,28.5,7.3,134.4,503.965
2002,21.3,30.6,13.7,133.7,639.105
2002,23.7,32.5,18.6,391.2,442.51
2003,17.4,27.6,7.6,250.9,559.87
2003,21.1,28.9,12.8,294.2,535.505
2003,22.2,31.4,16.7,545.3,351.495
2004,17.3,29.3,9.0,162.1,540.865
2004,21.4,30.2,11.8,310.3,535.64
2004,26.0,35.2,18.3,139.4,520.27
2005,17.5,29.5,8.4,145.0,667.35
2005,22.6,31.7,15.1,95.6,547.025
2005,25.2,33.7,19.7,129.1,504.255
2006,16.6,26.3,8.5,282.0,504.06
2006,20.6,31.0,13.2,274.3,518.87
2006,23.7,32.3,18.2,468.3,383.97
2007,17.8,29.4,9.7,143.4,633.84
2007,21.0,29.1,14.3,46.5,488.58
2007,23.9,33.3,19.0,299.5,497.005
2008,17.2,29.7,7.8,204.8,599.21
2008,20.0,29.9,12.5,362.4,469.56
2008,26.1,33.9,18.9,79.0,492.42
2009,18.4,28.4,8.3,188.9,677.86
2009,21.5,30.4,13.5,151.6,580.79
2009,24.3,31.4,17.7,569.5,486.44
2010,17.2,29.5,5.8,188.0,624.28
2010,21.7,30.9,12.4,223.5,586.39
2010,24.9,31.8,19.7,332.7,513.16
2011,17.6,26.9,8.0,111.0,577.72
2011,21.7,30.5,15.3,250.5,535.155
2011,25.7,34.5,19.1,213.5,514.075
2012,19.0,28.7,10.8,53.1,646.225
2012,22.1,30.1,15.2,55.6,540.05
2012,25.7,34.9,19.2,248.7,488.09
2013,18.1,31.0,7.8,249.5,661.555
2013,22.3,30.9,15.1,101.8,533.93
2013,27.2,34.5,21.8,177.2,483.765
2014,18.1,30.4,7.1,171.4,744.41
2014,21.6,29.5,16.4,113.0,544.395
2014,24.2,33.4,18.1,232.9,479.495
2015,18.4,31.2,6.5,164.4,626.84
2015,20.6,30.6,12.8,179.5,499.625
2015,24.1,32.5,17.2,239.1,472.805
2016,18.4,29.4,10.5,108.9,580.755
2016,21.5,29.9,14.3,140.9,460.935
2016,25.5,33.5,19.8,224.9,501.465
2017,19.1,31.9,11.6,32.8,570.74
2017,21.7,31.4,13.6,130.5,512.28
2017,26.9,34.2,21.2,122.4,434.69
2018,18.3,27.9,10.2,120.0,512.09
2018,22.0,31.0,14.7,192.2,534.21
2018,26.8,35.4,20.0,47.8,587.48
2019,19.0,29.7,8.1,192.1,709.94
2019,21.3,30.2,13.7,295.9,586.69
2019,24.3,32.3,19.2,317.6,482.44
2020,17.8,26.3,11.4,258.6,578.61
2020,22.1,31.0,13.4,343.3,569.49
2020,22.8,31.0,17.7,282.1,378.37
2021,17.9,26.7,7.2,139.9,611.44
2021,22.3,30.7,15.8,143.0,627.6
2021,26.1,31.6,19.4,425.1,574.89
2011,16.9,29.2,4.2,190.1,577.72
2011,21.9,31.2,13.7,329.1,535.155
2011,25.3,34.6,18.6,773.1,514.075
2012,18.1,30.8,7.5,49.7,646.225
2012,21.3,29.9,12.5,73.7,540.05
2012,25.4,34.6,19.2,408.2,488.09
2013,17.3,32.1,2.7,195.1,661.555
2013,22.0,31.4,13.0,116.5,533.93
2013,25.6,32.6,19.2,283.0,483.765
2014,17.1,32.8,1.4,90.5,744.41
2014,21.0,29.8,13.7,84.0,544.395
2014,24.0,33.2,17.2,327.2,479.495
2015,18.2,32.8,3.8,117.5,626.84
2015,20.7,31.1,9.9,125.8,499.625
2015,24.2,35.4,13.9,288.7,472.805
2016,18.4,31.0,4.9,138.8,580.755
2016,22.2,31.3,12.5,107.7,460.935
2016,26.1,35.5,20.2,208.5,501.465
