일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2005,20.2,33.3,10.7,91.4,530.15
2005,23.5,32.3,17.7,242.7,455.305
2005,24.2,35.6,16.1,164.1,450.76
2005,20.3,33.7,12.7,359.6,331.86
2006,14.9,28.4,5.4,108.6,476.66
2006,18.5,31.4,11.9,48.3,498.6
2006,21.0,31.5,17.2,704.6,303.555
2006,24.4,33.1,17.4,248.7,499.945
2006,19.1,28.9,11.8,110.2,379.84
2007,17.2,31.6,8.6,85.3,570.48
2007,19.7,29.3,11.3,112.7,510.33
2007,22.3,36.0,17.2,233.1,420.215
2007,24.7,35.5,16.2,165.0,443.22
2007,21.0,31.3,15.3,346.3,290.125
2008,16.5,29.0,6.6,43.5,651.45
2008,18.6,33.0,11.7,111.7,537.71
2008,24.9,35.1,17.1,240.3,584.15
2008,22.8,34.4,16.0,159.8,575.12
2008,20.2,30.3,8.7,51.8,446.82
2009,17.1,31.2,7.3,73.8,652.975
2009,20.1,33.6,11.2,81.0,601.455
2009,21.3,32.2,15.8,205.0,469.24
2009,22.8,31.3,16.5,131.2,499.185
2009,20.1,27.6,13.5,107.5,459.355
2010,15.2,31.6,5.6,132.5,618.33
2010,19.4,29.5,6.5,11.7,653.92
2010,23.9,35.6,17.4,68.9,545.73
2010,25.0,35.7,20.0,128.9,473.33
2010,20.0,31.4,7.8,146.0,400.58
2011,14.8,28.4,6.6,153.1,551.37
2011,19.8,35.3,11.9,325.1,590.92
2011,22.1,31.9,15.9,143.0,478.815
2011,23.9,33.7,17.0,119.3,439.715
2011,19.9,27.7,10.2,187.7,411.0
2012,15.8,25.6,7.2,40.6,613.315
2012,18.9,28.0,12.4,34.8,532.47
2012,23.5,34.9,16.5,235.1,547.855
2012,24.1,31.7,17.9,201.5,451.065
2012,18.8,29.3,9.6,265.4,430.255
2013,15.8,31.3,3.2,89.5,621.63
2013,19.3,30.0,11.8,146.1,540.37
2013,24.7,35.6,15.2,146.4,528.725
2013,27.0,37.8,17.7,42.9,553.64
2013,20.3,31.3,12.5,109.7,386.625
2014,17.9,30.3,4.6,7.4,706.955
2014,19.6,33.7,14.0,77.1,478.91
2014,24.2,34.1,15.6,51.6,519.06
2014,22.3,30.9,14.3,331.6,351.285
2014,20.0,28.5,11.0,139.3,410.76
2015,17.6,31.5,7.2,8.0,695.1
2015,18.9,28.2,9.3,99.1,486.37
2015,22.2,32.7,13.5,120.2,503.185
2015,24.3,35.5,17.4,125.4,503.905
2015,19.5,26.9,12.1,38.1,428.17
2016,16.6,28.8,5.3,18.0,665.365
2016,20.4,29.3,10.1,45.4,530.06
2016,23.0,33.9,17.1,323.9,518.795
2016,24.9,32.9,15.1,114.3,575.67
2016,20.6,28.8,13.1,243.0,283.83
2017,18.2,34.0,6.7,28.5,646.25
2017,19.2,31.3,9.8,22.4,638.15
2017,24.8,37.1,18.0,131.2,467.85
2017,24.1,34.1,14.6,267.1,333.08
2017,20.5,29.6,11.6,92.8,397.915
2018,16.4,30.1,6.1,46.2,552.3
2018,20.2,34.2,11.3,27.0,536.39
2018,24.7,35.0,15.5,229.0,581.93
2018,25.5,36.6,18.7,211.3,505.79
2018,19.9,29.3,11.3,143.7,343.26
2019,18.1,35.6,4.3,17.5,681.24
2019,19.3,30.4,11.6,142.1,567.97
2019,24.2,34.9,17.5,135.9,492.74
2019,25.1,35.8,17.3,140.5,524.4
2019,21.1,30.7,10.7,184.5,334.03
2020,17.2,32.8,6.1,58.9,633.12
2020,21.1,33.7,13.9,126.9,634.15
2020,20.8,31.7,14.4,482.7,407.68
2020,25.5,35.0,19.7,148.9,486.84
2020,20.0,30.3,11.1,236.3,395.94
2021,16.0,28.5,6.9,137.2,577.87
