일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2006,25.1,33.9,17.9,54.5,527.445
2006,18.1,29.4,5.8,27.8,450.355
2006,14.7,27.2,0.8,61.5,355.55
2006,5.4,19.6,-5.7,21.6,246.205
2007,24.6,32.1,14.8,493.0,419.435
2007,19.9,30.7,10.3,243.2,300.255
2007,12.2,26.6,-2.0,31.1,370.625
2007,3.0,19.1,-10.6,14.7,279.5
2008,23.6,35.1,12.7,328.4,524.25
2008,19.1,30.7,4.4,114.3,454.68
2008,13.2,28.2,-1.1,34.1,378.83
2008,4.3,18.8,-11.3,23.6,269.41
2009,23.5,33.2,11.8,432.1,457.9
2009,18.7,28.7,8.8,17.5,474.79
2009,12.5,25.8,-0.6,71.1,412.82
2009,4.3,20.0,-10.1,34.9,222.11
2010,25.3,32.9,17.7,574.7,392.61
2010,19.8,31.1,4.2,461.3,389.2
2010,11.9,24.1,-5.2,23.0,359.74
2010,3.5,16.7,-8.8,21.9,327.5
2011,24.4,34.3,15.0,200.0,455.54
2011,18.8,30.1,5.6,41.0,413.33
2011,10.9,21.9,-3.1,29.9,386.11
2011,7.7,24.0,-8.8,100.4,221.21
2012,24.8,34.3,16.4,466.7,376.94
2012,18.3,28.6,6.7,114.1,410.86
2012,12.1,25.4,-1.2,83.3,396.14
2012,2.9,15.4,-8.8,63.8,263.84
2013,25.8,32.5,16.7,208.7,530.23
2013,19.1,29.9,5.2,153.4,363.33
2013,12.4,28.1,-1.4,20.7,360.84
2013,3.1,20.0,-13.6,73.3,270.82
2014,23.1,35.3,15.0,105.0,388.58
2014,19.3,30.1,8.8,73.0,425.92
2014,12.4,29.0,-2.4,55.4,353.93
2014,5.6,21.2,-7.5,42.2,255.25
2015,24.1,33.3,13.9,140.6,524.49
2015,18.9,28.8,8.1,32.7,454.56
2015,12.3,25.7,-4.9,64.0,416.45
2015,6.6,18.1,-8.0,111.5,175.34
2016,25.3,34.3,10.6,63.7,531.1
2016,20.2,29.7,6.1,32.2,340.44
2016,13.4,27.3,-4.0,173.1,307.355
2016,4.3,18.6,-10.6,15.6,259.04
2017,23.6,33.8,11.7,354.9,421.9
2017,18.8,28.9,3.9,26.6,491.305
2017,12.8,26.8,-4.8,10.8,337.55
2017,2.7,18.2,-11.5,33.5,285.09
2018,26.3,38.4,15.4,527.0,487.545
2018,18.8,29.4,5.9,55.4,427.29
2018,9.9,24.6,-3.3,74.8,365.97
2018,4.5,18.6,-8.4,60.2,238.745
2019,24.8,35.1,15.6,156.9,633.22
2019,20.0,30.3,8.7,199.1,448.43
2019,13.7,27.8,-0.9,30.8,413.23
2019,4.5,20.8,-8.3,53.0,276.59
2020,25.1,34.9,18.7,903.0,343.97
2020,18.8,30.1,7.8,166.0,429.74
2020,10.9,23.1,-2.7,4.1,425.3
2020,5.0,19.8,-8.9,72.3,271.99
2021,23.6,32.1,15.4,219.6,486.91
2021,20.3,29.6,12.5,105.9,476.77
2021,12.7,27.6,-2.6,128.3,355.35
2021,5.3,20.1,-7.1,57.3,261.99
2000,19.7,28.9,14.2,348.0,315.2
2000,13.4,27.4,3.5,571.8,270.19
2000,8.9,23.5,-2.6,23.8,297.64
2000,1.7,18.8,-12.2,61.3,216.12
2001,20.4,31.1,8.3,109.5,489.59
2001,15.2,26.3,2.0,353.1,355.57
2001,11.2,23.4,0.8,264.8,346.49
2001,2.4,14.8,-8.9,32.3,326.48
2002,18.8,28.9,10.2,1236.4,291.93
2002,14.2,28.4,4.4,159.7,326.29
2002,7.6,22.9,-5.8,210.6,383.36
2002,-0.7,13.3,-12.5,9.2,312.94
2003,18.7,29.2,9.8,373.1,361.73
2003,14.9,25.2,0.8,745.0,319.28
2003,7.6,21.2,-4.1,96.6,412.4
2003,4.3,21.5,-11.0,205.2,204.62
2004,18.8,30.0,9.8,544.4,368.4
2004,15.0,26.1,5.5,214.8,308.73
2004,8.2,21.6,-2.5,5.0,358.99
2004,3.9,17.2,-7.8,25.3,272.75
2005,19.9,29.2,9.2,311.3,458.42
2005,14.9,27.0,4.7,537.2,317.54
2005,8.4,20.2,-4.6,124.0,369.7
2005,2.9,19.6,-10.4,16.0,333.56
2006,20.7,30.6,12.1,177.8,451.28
2006,12.9,25.0,2.0,106.5,399.59
2006,11.0,23.3,-0.5,220.2,336.73
2006,2.3,16.2,-11.1,118.1,247.98
2007,21.5,30.2,13.0,242.2,420.21
2007,16.1,27.5,8.0,452.8,296.34
2007,9.1,21.5,-1.8,22.6,374.93
2007,1.5,16.0,-13.9,24.1,315.85
2008,19.0,30.1,8.3,181.4,524.25
2008,15.2,26.7,0.6,79.0,474.81
2008,10.3,23.7,-1.3,31.5,412.66
2008,2.1,15.9,-12.4,35.7,273.57
2009,18.3,29.9,7.8,189.9,436.38
2009,14.5,26.8,4.7,33.0,484.77
2009,9.6,22.8,-0.6,71.4,420.43
2009,2.0,15.4,-12.1,120.1,224.4
2010,22.2,30.1,14.6,243.7,400.35
2010,15.9,29.0,-0.1,332.8,396.63
2010,8.7,22.0,-6.2,32.9,363.57
2010,1.9,13.5,-10.1,31.2,347.88
2011,20.4,28.3,10.3,155.7,458.13
2011,14.6,27.9,1.4,183.0,413.33
2011,8.1,19.9,-5.5,63.7,395.45
2011,5.1,19.7,-9.0,83.3,207.19
2012,20.6,30.7,12.8,325.5,376.94
2012,14.2,25.7,1.5,161.5,398.24
2012,8.7,20.6,-3.9,26.7,396.14
2012,0.7,11.7,-11.0,34.7,263.84
2013,22.4,30.1,13.0,51.6,560.13
2013,15.2,25.5,6.0,122.5,351.48
2013,9.6,22.6,-3.4,54.5,360.84
2013,1.3,15.4,-11.9,44.2,295.75
2014,18.8,30.3,7.2,350.7,361.57
2014,15.1,27.1,4.1,139.0,464.41
2014,9.2,21.6,-4.0,182.3,353.93
2014,3.7,14.7,-8.6,41.4,258.2
2015,20.0,30.0,12.0,308.2,510.52
2015,14.0,23.8,4.6,65.7,440.01
2015,9.2,22.4,-7.3,35.5,416.45
2015,4.2,17.5,-9.3,194.7,177.76
2016,20.5,32.4,7.3,260.4,540.88
2016,15.9,25.8,6.9,102.1,324.85
2016,9.8,22.8,-2.5,78.3,302.49
2016,2.5,15.1,-10.2,13.3,275.14
2017,19.2,29.3,7.6,293.3,405.16
2017,14.6,25.9,2.9,69.3,479.29
2017,9.0,21.6,-5.3,53.3,319.44
2017,1.2,14.8,-15.3,32.4,301.67
2018,21.1,32.2,10.9,542.6,478.48
2018,14.2,23.2,1.8,195.4,358.66
2018,6.9,18.6,-4.5,158.4,344.73
2018,2.7,16.8,-9.2,50.4,227.38
2019,21.0,30.2,12.3,205.8,564.3
2019,16.1,26.7,4.4,251.5,385.85
2019,10.1,22.7,-1.9,176.9,352.08
2019,2.9,15.6,-9.7,78.4,289.37
2020,22.2,30.8,15.8,296.7,407.6
2020,14.7,26.3,3.0,551.0,383.28
2020,7.9,19.7,-4.6,1.8,427.69
2020,3.4,18.3,-8.9,22.6,326.01
2021,19.6,30.6,12.6,217.2,385.83
2021,15.7,25.5,7.6,153.9,406.56
2021,9.7,26.1,-5.0,65.2,369.84
2021,2.7,15.1,-10.7,32.6,305.65
2000,24.6,36.0,17.2,481.6,442.36
2000,18.5,31.4,8.1,139.8,355.21
2000,12.1,26.0,-1.7,16.9,300.72
2000,4.1,20.1,-7.7,25.4,222.54
2001,25.2,35.8,14.9,193.4,547.17
2001,20.0,31.8,5.2,8.9,458.03
2001,14.2,25.1,4.5,72.6,277.39
2001,4.0,18.1,-7.7,12.3,221.06
2002,24.1,32.2,16.1,413.2,318.73
2002,19.7,32.2,10.2,55.0,397.14
2002,11.0,24.5,-4.4,70.3,333.98
2002,2.2,18.6,-9.6,14.3,249.87
2003,23.6,33.1,15.5,632.7,406.99
2003,19.8,29.9,8.7,313.0,361.31
2003,11.2,25.3,-2.2,33.1,352.99
2003,7.4,22.2,-6.7,66.0,203.36
2004,24.7,35.2,15.5,215.6,507.92
2004,20.4,30.2,10.6,193.6,482.73
2004,12.7,27.1,1.1,1.8,471.75
2004,6.9,20.5,-3.4,43.0,262.19
2005,24.5,35.6,14.0,340.5,442.84
2005,20.3,31.2,12.0,210.5,398.35
2005,12.8,25.6,0.2,32.3,389.27
2005,5.6,20.6,-5.8,48.8,279.39
2006,26.0,35.5,17.6,136.8,584.91
2006,18.9,30.0,8.2,19.8,498.44
2006,15.1,27.4,4.2,81.5,371.62
2006,6.0,19.5,-4.8,62.0,261.82
2007,25.3,33.4,16.1,446.0,412.78
2007,20.4,30.7,12.3,286.1,328.15
2007,13.2,25.7,-1.1,26.7,366.32
2007,4.4,18.6,-9.2,22.3,264.35
2008,24.1,35.1,14.2,297.5,573.0
2008,19.7,30.8,5.6,83.3,434.36
2008,13.6,25.1,0.5,28.5,359.58
2008,5.1,19.1,-10.5,13.6,254.95
2009,24.1,34.1,13.1,279.4,542.8
2009,19.6,30.0,12.0,23.3,492.95
2009,13.3,27.0,1.8,41.9,389.53
2009,5.5,18.7,-8.6,49.4,221.32
2010,26.0,33.9,19.6,468.1,410.23
2010,20.3,31.8,7.2,448.5,398.73
2010,12.6,24.5,-3.7,31.1,374.6
2010,4.2,17.7,-7.6,13.9,280.54
2011,25.1,33.7,17.6,161.1,437.25
2011,19.6,31.7,8.5,64.5,454.4
2011,11.8,21.9,-1.2,23.6,386.11
2011,8.2,24.8,-7.1,82.8,221.21
2012,25.9,36.8,17.5,352.7,480.56
2012,19.1,30.5,8.9,146.0,425.14
2012,12.6,25.0,-0.1,76.3,403.31
2012,3.7,15.2,-8.1,59.3,258.22
2013,26.7,33.6,19.3,214.1,488.54
2013,20.3,29.5,10.0,172.1,387.8
2013,13.8,27.6,1.7,7.9,362.48
2013,4.5,19.3,-8.6,62.3,235.97
2014,24.1,34.6,15.9,169.9,394.28
2014,20.3,30.6,11.5,88.7,419.83
2014,13.2,26.9,0.6,60.4,340.56
2014,6.8,19.7,-5.2,28.6,226.18
2015,25.6,35.9,15.8,46.8,501.48
2015,20.4,29.8,10.7,4.8,453.97
2015,13.7,26.4,-3.6,61.0,351.13
2015,7.9,19.3,-5.7,142.1,164.56
2016,26.5,35.7,13.0,33.2,523.53
2016,21.2,30.8,9.5,76.2,391.01
2016,14.6,28.1,-1.6,108.2,310.56
2016,5.4,19.0,-8.2,14.9,212.1
2017,24.5,36.3,14.3,343.1,425.35
2017,19.5,28.9,6.5,32.2,461.76
2017,13.9,26.8,-2.6,50.0,355.66
2017,3.7,18.4,-9.2,23.1,249.31
2018,27.3,39.5,17.4,389.5,545.21
2018,19.6,29.1,8.3,69.9,449.98
2018,10.9,24.3,-2.4,127.5,325.79
2018,5.6,18.8,-6.6,63.5,209.29
2019,26.2,36.3,17.1,192.3,512.34
2019,21.3,32.1,13.1,142.6,340.61
2019,14.7,26.7,1.9,50.3,350.93
2019,5.6,19.7,-6.4,63.1,253.7
2020,26.1,34.6,21.4,773.7,351.26
2020,19.7,30.8,10.4,157.2,404.53
2020,11.9,24.3,-1.9,0.1,384.61
2020,6.1,19.5,-7.7,84.2,270.91
2021,24.9,34.3,17.4,129.6,449.57
2021,21.3,30.1,14.9,106.0,454.82
2021,14.0,28.5,-1.2,60.6,322.46
2021,6.3,20.6,-5.6,53.0,255.2
2008,22.8,33.4,16.5,229.0,508.11
2008,20.3,29.7,9.3,146.1,454.68
2008,16.3,26.7,4.7,53.0,378.83
2008,8.6,21.8,-5.9,52.2,272.01
2009,22.6,31.7,16.2,196.9,457.9
2009,19.5,28.2,13.7,49.0,455.18
2009,15.8,25.1,7.1,21.5,423.75
2009,7.7,23.0,-3.9,202.8,222.11
2010,25.7,36.3,19.0,167.1,391.61
2010,19.8,30.6,9.0,272.9,386.33
2010,14.3,23.9,2.3,70.6,355.79
2010,8.5,20.6,-4.1,10.3,332.7
2011,24.6,34.8,16.6,106.8,468.45
2011,19.6,29.4,11.1,283.7,391.14
2011,14.1,25.2,3.8,60.1,374.83
2011,10.6,20.6,-3.0,136.2,201.89
2012,24.4,34.3,16.9,263.7,329.62
2012,19.2,29.3,11.8,251.8,410.86
2012,15.0,25.2,4.5,11.1,386.6
2012,6.9,19.1,-3.0,31.4,285.19
2013,27.2,36.0,18.3,74.2,530.23
2013,19.8,30.2,11.9,129.4,343.68
2013,15.1,25.8,5.3,103.7,344.98
2013,7.7,19.7,-6.8,9.0,296.89
2014,22.7,32.5,14.0,312.7,375.64
2014,20.0,30.3,12.6,190.9,422.99
2014,15.2,25.9,6.4,110.1,349.4
2014,9.5,18.0,-2.0,80.5,241.31
2015,24.9,35.9,16.6,177.0,524.49
2015,19.6,28.7,12.2,52.6,454.56
2015,15.4,26.6,0.7,23.2,418.66
2015,9.2,20.6,-2.9,394.5,160.14
2016,24.9,34.9,15.1,259.4,491.02
2016,20.0,30.2,13.5,93.8,266.9
2016,14.9,24.9,3.4,82.2,227.82
2016,8.6,21.9,-3.0,32.6,212.43
2017,23.1,31.4,16.0,506.3,366.14
2017,20.1,29.0,11.8,51.9,507.51
2017,14.4,23.9,5.3,133.5,288.74
2017,8.0,20.1,-3.5,30.6,291.06
2018,24.9,37.1,17.0,432.2,457.4
2018,19.2,29.0,11.1,171.7,415.04
2018,13.2,24.3,1.1,232.5,387.21
2018,9.2,19.7,-3.3,43.2,250.11
2019,24.8,32.8,17.9,260.4,511.3
2019,20.3,31.2,12.0,219.6,316.98
2019,15.5,23.3,6.4,432.1,305.79
2019,9.3,22.0,-2.2,127.0,259.21
2020,25.4,35.2,18.9,171.1,381.59
2020,19.4,29.0,10.5,541.7,382.88
2020,13.7,25.4,3.6,0.2,398.42
2020,9.9,24.7,-4.0,5.8,287.07
2021,23.5,34.1,16.0,479.1,391.2
2021,20.0,27.5,14.3,128.7,416.25
2021,15.2,31.7,3.7,143.1,321.45
2021,10.0,20.1,-1.3,16.6,296.63
2000,25.4,35.3,17.4,214.1,383.11
2000,19.7,34.5,11.8,407.7,340.08
2000,15.5,26.3,6.9,13.8,321.42
2000,8.6,23.0,-1.1,97.1,240.8
2001,24.6,33.9,16.4,81.2,466.68
