일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2012,19.9,26.7,13.0,36.8,331.39
2012,14.9,21.2,4.4,98.0,353.96
2012,6.5,14.5,-2.4,55.0,228.69
2012,-2.4,6.6,-9.8,43.9,214.14
2013,24.9,30.3,18.4,91.9,506.25
2013,20.1,27.7,14.7,58.0,388.42
2013,14.6,23.5,8.3,7.7,389.69
2013,7.1,15.4,-3.9,63.4,247.72
2013,1.5,10.8,-6.0,14.0,205.12
2014,23.1,33.2,17.6,31.9,401.69
2014,19.9,26.8,11.6,39.5,406.96
2014,15.0,22.5,8.2,5.5,286.81
2014,9.3,16.7,-0.1,26.0,234.47
2014,-0.3,6.8,-6.7,33.0,204.67
2015,24.2,30.2,19.4,81.5,465.89
2015,20.8,28.2,15.0,13.6,443.85
2015,15.2,22.3,6.4,38.6,340.46
2015,8.7,17.4,-3.9,58.1,163.79
2015,3.5,10.3,-6.3,28.4,188.75
2016,24.8,31.5,15.6,54.4,501.24
2016,20.4,27.4,14.1,30.7,381.0
2016,15.0,23.3,2.2,90.7,297.78
2016,7.5,16.4,-1.7,17.1,220.37
2016,3.0,11.3,-4.0,38.2,192.96
2017,23.9,31.3,17.1,126.3,393.61
2017,20.7,27.4,14.9,4.2,411.43
2017,15.0,23.2,6.9,9.5,232.69
2017,6.8,17.9,-2.5,7.4,169.03
2017,0.4,8.8,-7.4,18.3,157.75
2018,24.9,32.8,18.4,194.9,660.12
2018,19.8,26.2,15.0,44.2,526.42
2018,13.9,22.0,6.3,36.4,469.54
2018,9.2,16.0,0.9,56.6,282.97
2018,1.1,10.9,-8.9,27.7,221.58
2019,24.0,31.2,18.5,52.4,656.4
2019,20.5,28.1,14.8,144.4,468.31
2019,15.7,23.8,9.3,9.6,425.59
2019,9.3,18.4,0.6,83.2,281.44
2019,3.7,11.3,-6.2,31.3,196.74
2020,23.8,30.5,20.1,302.9,360.34
2020,20.4,25.6,15.3,232.9,501.19
2020,15.1,21.2,9.1,22.5,438.38
2020,9.4,18.8,0.4,37.4,262.91
2020,2.4,10.5,-10.0,9.1,209.37
2021,23.6,28.8,18.2,346.4,505.26
2021,21.4,26.7,15.6,164.4,504.76
2021,16.1,24.2,6.2,60.7,393.66
2021,10.2,19.5,1.4,46.2,238.0
2021,3.5,11.5,-10.0,12.4,210.76
2000,26.5,35.2,20.6,591.0,415.98
2000,21.3,31.1,14.4,210.2,373.37
2000,15.6,27.2,4.8,20.9,343.1
2000,7.4,21.2,-3.4,32.3,248.03
2000,1.5,14.7,-9.7,22.1,245.19
2001,26.6,34.0,19.7,168.4,544.17
2001,22.9,33.4,9.9,3.4,465.46
2001,17.3,26.5,7.4,77.0,338.16
2001,8.1,16.6,-2.5,14.0,269.64
2001,0.2,12.5,-7.7,20.6,255.59
2002,24.5,33.7,19.2,411.4,321.86
2002,22.2,31.8,14.9,24.9,415.55
2002,13.8,25.0,0.0,40.9,374.21
2002,4.8,19.4,-3.3,14.2,259.35
2002,2.1,15.7,-8.2,10.1,182.94
2003,23.4,30.4,14.4,588.3,257.44
2003,20.8,28.3,13.8,210.5,294.21
2003,14.8,25.7,4.2,35.5,305.17
2003,9.4,21.7,-1.7,61.2,148.1
2003,1.2,11.6,-6.6,10.4,153.15
2004,25.3,33.9,18.2,111.0,459.17
2004,21.5,31.6,13.2,259.1,398.96
2004,15.2,25.6,5.1,5.0,401.14
2004,9.5,23.7,0.5,87.4,181.86
2004,2.5,17.5,-8.5,23.0,203.24
2005,24.7,33.8,15.7,201.3,449.61
2005,21.4,31.3,13.3,302.6,388.63
2005,14.5,24.6,1.5,41.3,404.85
2005,8.6,22.8,-1.8,38.7,303.01
2005,-3.6,12.7,-13.5,6.9,288.53
2006,26.3,32.5,20.6,36.2,580.29
2006,21.2,29.2,13.1,11.2,447.16
2006,17.9,27.8,9.1,19.5,366.32
2006,9.1,20.2,-0.6,36.2,244.09
2006,2.3,12.0,-11.1,23.4,228.78
2007,25.5,31.8,19.1,239.0,442.35
2007,21.3,28.7,14.6,224.4,320.99
2007,15.2,25.7,4.5,52.7,364.39
2007,7.4,17.3,-5.0,24.9,292.6
2007,2.5,14.3,-6.0,7.1,223.52
2008,24.8,33.6,16.9,165.7,556.25
2008,21.9,30.1,10.4,76.0,443.61
2008,16.6,25.7,7.1,55.7,368.82
2008,8.5,19.1,-6.4,18.0,267.38
2008,2.1,13.4,-11.4,20.1,242.06
2009,25.1,31.4,16.5,316.0,499.14
2009,21.4,28.3,14.6,51.0,474.46
2009,16.3,25.8,6.7,88.5,405.34
2009,7.6,19.6,-3.6,77.0,238.42
2009,0.1,10.8,-10.9,17.4,218.75
2010,26.1,33.2,18.9,485.1,438.97
2010,22.1,30.8,10.8,454.1,411.49
2010,15.1,23.8,0.7,29.0,390.56
2010,7.7,17.0,-4.1,13.4,286.41
2010,0.1,15.1,-12.6,16.1,222.1
2011,25.0,32.1,19.4,208.4,406.9
2011,21.7,31.6,11.0,26.4,453.79
2011,14.8,22.0,5.3,30.3,375.85
2011,11.4,23.9,-3.9,55.7,219.26
2011,0.4,10.0,-9.0,7.1,250.4
2012,26.7,35.3,18.4,365.2,409.17
2012,21.0,28.6,12.3,161.1,331.39
2012,15.6,24.6,3.5,77.7,353.96
2012,6.1,15.2,-2.8,95.5,228.69
2012,-3.7,7.6,-14.1,50.4,214.14
2013,26.9,32.0,20.5,120.7,506.25
2013,21.5,28.6,12.8,204.5,388.42
2013,15.9,26.3,5.4,5.1,389.69
2013,6.8,19.5,-4.9,44.8,247.72
2013,0.4,10.0,-8.1,23.4,205.12
2014,24.5,35.3,18.8,122.1,401.69
2014,22.0,28.6,14.7,93.9,406.96
2014,15.9,27.5,4.7,60.3,286.81
2014,9.2,20.3,-1.8,46.0,234.47
2014,-2.1,8.4,-11.4,24.3,204.67
2015,25.8,33.1,19.9,45.5,465.89
2015,22.5,30.8,15.6,13.5,443.85
2015,16.0,24.0,4.3,87.0,340.46
2015,9.4,19.6,-5.3,107.7,163.79
2015,2.4,12.6,-8.5,32.0,188.75
2016,27.4,34.0,16.9,26.5,501.24
2016,22.9,29.1,15.4,34.5,381.0
2016,16.2,27.7,2.1,78.7,297.78
2016,7.4,18.8,-4.6,18.2,220.37
2016,2.2,13.0,-7.7,67.1,192.96
2017,25.4,34.0,16.5,250.5,393.61
2017,21.9,28.7,12.9,21.6,411.43
2017,15.7,26.0,3.3,21.8,232.69
2017,5.9,19.2,-5.3,42.2,169.03
2017,-1.3,10.0,-11.1,40.1,157.75
2018,28.1,35.9,20.5,214.9,571.02
2018,21.6,29.9,12.5,46.1,458.46
2018,13.8,24.7,3.4,116.2,408.47
2018,8.5,16.8,-1.2,66.6,269.32
2018,-0.2,13.6,-13.2,16.6,259.01
2019,26.9,36.0,19.9,143.7,585.4
2019,22.5,29.5,14.1,229.0,383.89
2019,16.8,27.5,6.9,31.9,390.86
2019,8.2,19.9,-2.7,89.4,281.41
2019,2.0,13.7,-9.9,25.0,220.73
2020,25.9,33.9,21.8,486.4,382.07
2020,21.3,29.9,15.3,167.7,450.89
2020,14.8,22.4,5.2,1.9,408.84
2020,8.3,19.4,-2.7,81.6,263.68
2020,0.2,10.2,-11.9,6.6,264.22
2021,25.5,32.5,18.0,269.0,461.24
2021,22.7,29.4,16.9,125.8,445.86
2021,16.0,26.9,1.4,31.6,354.86
2021,8.8,21.1,-3.1,79.0,253.12
2021,1.3,10.9,-14.3,7.6,248.45
2000,24.6,33.8,18.6,518.5,415.98
2000,19.3,29.7,8.6,211.0,373.37
2000,12.8,25.2,-1.2,32.0,343.1
2000,4.9,18.8,-7.3,21.0,248.03
2000,-0.8,12.4,-13.9,37.9,245.19
2001,24.6,33.6,16.7,140.0,544.17
2001,20.6,31.3,9.0,10.0,465.46
2001,14.6,24.7,3.5,102.5,338.16
2001,5.4,15.5,-6.5,15.5,269.64
2001,-2.1,10.3,-11.4,26.0,255.59
2002,22.5,31.4,14.6,408.0,321.86
2002,19.5,30.1,9.8,39.0,415.55
2002,11.0,22.7,-3.3,56.5,374.21
2002,2.4,16.4,-8.1,13.5,259.35
2002,-0.3,15.3,-11.8,11.7,182.94
2003,22.9,30.8,12.6,448.0,257.44
2003,19.7,27.0,11.3,296.5,294.21
2003,12.8,26.0,0.4,51.0,305.17
2003,7.8,19.3,-4.6,64.0,148.1
2003,-0.8,11.2,-10.3,2.0,153.15
2004,24.6,34.2,16.7,132.5,459.17
2004,20.4,30.1,10.6,186.5,398.96
2004,13.7,26.8,1.8,10.0,401.14
2004,7.7,21.7,-3.2,78.0,181.86
2004,0.5,16.0,-12.1,18.5,203.24
2005,24.1,35.7,14.8,292.0,449.61
2005,20.7,30.8,13.1,282.5,388.63
2005,13.4,24.7,-0.5,18.5,404.85
2005,7.4,21.2,-4.1,41.2,303.01
2005,-4.7,10.8,-15.8,10.4,288.53
2006,25.5,32.7,19.8,52.5,580.29
2006,19.4,29.6,9.1,25.0,447.16
2006,16.3,27.5,4.9,11.5,366.32
2006,7.5,19.2,-2.7,16.5,244.09
2006,0.0,12.8,-13.8,18.5,228.78
2007,25.1,33.0,17.7,285.0,442.35
2007,21.0,30.2,11.6,166.0,320.99
