일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2000,11.3,24.8,-2.8,43.4,542.89
2000,17.0,33.4,4.5,26.1,567.51
2001,5.0,24.8,-8.0,9.7,491.62
2001,13.0,28.6,-2.7,16.5,626.39
2001,18.4,31.2,5.1,39.6,636.14
2002,7.7,24.8,-4.8,54.4,491.64
2002,13.4,30.7,-0.1,188.2,290.57
2002,16.6,30.2,6.3,125.3,308.24
2003,5.2,22.9,-6.1,50.6,417.55
2003,12.0,27.8,-1.0,182.7,464.43
2003,16.7,28.7,2.1,178.9,549.39
2004,5.8,24.4,-7.7,20.6,474.95
2004,12.8,29.7,-0.9,70.8,557.16
2004,16.8,27.5,5.9,112.5,520.4
2005,4.3,19.9,-7.3,50.2,497.77
2005,13.1,30.7,-1.3,31.3,551.17
2005,17.0,30.2,4.4,47.0,639.21
2006,5.0,18.8,-8.6,8.7,459.27
2006,10.4,26.0,-0.3,89.5,415.53
2006,16.6,30.0,3.7,102.5,517.84
2007,5.6,21.2,-7.8,85.0,379.44
2007,10.8,26.5,-3.1,24.2,515.77
2007,16.9,27.9,6.4,73.0,586.8
2008,6.7,19.0,-4.9,27.7,474.96
2008,12.7,27.1,0.3,47.2,552.54
2008,17.0,30.9,3.3,57.6,658.09
2009,6.2,25.2,-5.7,37.2,478.04
2009,12.6,27.9,0.1,34.0,556.28
2009,18.0,30.9,6.6,112.1,637.17
2010,4.1,20.5,-5.5,88.6,352.17
2010,9.2,24.8,-3.7,54.6,506.38
2010,16.7,30.2,2.9,115.3,639.48
2011,4.0,19.6,-5.9,20.5,566.57
2011,10.9,25.4,-1.4,95.5,554.06
2011,16.7,28.3,5.9,163.7,569.63
2012,4.9,20.3,-5.6,93.8,411.25
2012,12.5,28.3,-0.5,90.6,523.98
2012,17.5,27.7,7.7,31.3,599.05
2013,6.0,25.5,-6.1,48.6,400.05
2013,9.4,27.6,-1.5,79.2,386.68
2013,17.6,30.3,5.0,80.8,523.31
2014,6.8,25.1,-5.2,93.9,479.67
2014,12.6,25.3,-2.8,100.6,564.9
2014,17.6,35.0,1.7,20.8,770.01
2015,5.8,23.6,-7.5,47.7,531.91
2015,11.7,27.1,0.6,100.7,431.54
2015,18.1,31.8,3.1,23.7,714.56
2016,6.2,20.1,-7.9,57.5,478.8
2016,13.4,26.0,1.8,155.8,507.17
2016,18.0,30.4,6.6,60.1,690.28
2017,5.5,18.7,-4.9,30.9,491.1
2017,13.4,28.3,0.3,64.7,563.55
2017,18.1,31.7,6.8,21.3,680.16
2018,7.1,23.5,-6.3,127.7,467.92
2018,12.7,30.9,-1.4,132.0,552.92
2018,17.3,30.4,5.6,81.1,577.31
2019,6.7,21.8,-4.5,33.5,487.95
2019,11.4,26.3,-4.7,91.7,506.07
2019,18.1,32.7,2.0,46.3,722.0
2020,7.1,23.4,-6.2,21.0,539.12
2020,10.2,25.8,-1.2,39.7,654.61
2020,17.1,29.7,5.0,65.3,651.87
2021,7.9,22.0,-5.2,83.8,471.41
2021,12.5,27.3,-0.5,43.8,591.76
2021,15.6,28.5,1.7,165.7,560.85
2000,3.2,19.9,-10.2,15.5,486.28
2000,9.3,23.1,-5.8,41.5,525.325
2000,15.9,31.4,2.7,96.0,555.795
2001,2.5,21.6,-10.1,18.8,472.005
2001,11.1,25.7,-5.5,18.5,601.045
2001,17.1,30.2,3.5,9.0,629.745
2002,5.4,19.8,-9.3,24.0,464.895
2002,11.6,29.7,-2.9,199.0,408.5
2002,16.2,27.2,4.0,92.0,430.925
2003,4.3,18.6,-7.5,42.0,414.07
2003,11.0,25.4,-2.7,198.0,465.05
2003,16.8,29.2,2.7,149.5,575.485
2004,3.6,20.2,-17.7,34.5,484.64
2004,11.0,27.2,-3.4,74.0,559.61
2004,15.9,29.1,2.0,142.0,533.05
2005,2.4,18.0,-10.6,44.0,505.255
2005,11.3,32.2,-4.4,77.5,558.08
2005,15.8,29.8,1.8,78.5,645.77
2006,3.9,18.0,-10.6,12.1,479.96
2006,10.3,24.3,-0.6,106.0,435.83
2006,17.0,28.2,3.2,105.5,557.9
2007,4.1,18.6,-12.8,177.2,382.87
2007,9.9,26.1,-3.7,19.5,539.7
2007,16.0,29.7,5.4,151.5,613.225
2008,4.2,21.1,-7.3,63.8,452.275
2008,10.9,27.3,-3.8,41.5,533.255
2008,15.7,30.3,1.8,54.0,640.81
2009,4.4,22.5,-9.1,57.1,467.825
2009,10.2,28.5,-3.9,40.4,539.355
2009,16.5,29.4,3.9,121.7,618.89
2010,2.7,15.9,-7.2,117.3,343.625
2010,7.9,24.8,-4.6,71.5,494.85
2010,15.7,30.8,-0.5,118.1,616.575
2011,1.7,18.9,-9.8,36.5,536.77
2011,9.1,23.0,-3.2,189.8,528.585
2011,16.1,28.5,4.6,121.8,553.155
2012,3.3,18.1,-9.4,83.2,408.86
2012,10.7,27.9,-4.4,135.5,519.835
2012,16.6,29.0,4.2,40.9,613.21
2013,3.7,23.1,-7.9,48.0,398.525
2013,8.2,26.3,-4.1,92.3,394.415
2013,16.5,31.4,2.1,118.5,505.52
2014,5.2,23.2,-9.4,44.5,472.395
2014,11.6,25.7,-2.5,49.5,553.885
2014,16.9,33.7,1.0,41.4,750.62
2015,4.1,22.3,-10.9,31.7,514.08
2015,10.9,26.7,-1.3,83.5,433.3
2015,17.2,30.9,1.5,31.5,679.305
2016,4.5,19.8,-15.5,21.5,469.825
2016,12.6,29.3,-1.6,117.1,502.705
2016,17.3,30.7,4.3,82.4,669.655
2017,3.8,18.6,-9.7,24.3,478.375
2017,12.1,27.9,-2.6,70.8,559.045
2017,17.4,30.2,3.1,12.5,670.655
2018,5.7,21.7,-8.9,61.7,436.625
2018,11.4,29.7,-1.8,112.9,555.24
2018,16.4,30.4,2.9,172.5,599.155
2019,4.7,18.7,-7.6,49.5,468.705
2019,10.1,28.6,-6.0,58.1,509.8
2019,17.4,33.7,1.0,26.1,737.19
2020,6.0,22.5,-7.7,14.4,530.795
2020,9.1,24.6,-4.5,28.9,651.275
2020,16.7,28.5,5.2,130.1,643.645
2021,6.8,22.0,-4.7,100.1,465.04
2021,11.8,27.7,-1.4,104.0,585.9
2021,14.9,29.8,1.4,157.8,561.085
2000,4.9,20.7,-8.9,20.7,486.28
2000,10.8,24.3,-3.8,60.0,525.325
2000,16.6,32.5,3.8,44.5,555.795
2001,4.2,22.7,-7.4,12.7,472.005
2001,12.1,27.1,-4.8,11.5,601.045
2001,17.6,29.8,5.4,18.0,629.745
2002,6.8,21.7,-6.6,35.0,464.895
2002,12.6,29.7,-1.0,178.0,408.5
2002,15.9,26.6,6.9,126.0,430.925
2003,5.3,23.0,-7.0,44.5,414.07
2003,11.5,25.5,-1.2,200.5,465.05
2003,16.6,28.1,2.7,159.0,575.485
2004,4.7,22.8,-13.6,59.9,484.64
2004,12.0,28.1,-2.5,84.2,559.61
2004,16.6,27.5,3.4,117.0,533.05
2005,3.5,19.2,-10.1,38.0,505.255
2005,12.1,31.2,-2.4,62.5,558.08
2005,16.2,29.8,3.5,62.0,645.77
2006,4.5,18.3,-9.5,11.9,479.96
2006,10.3,25.0,-1.1,92.5,435.83
2006,17.0,29.6,5.4,107.0,557.9
2007,4.9,21.8,-8.1,119.8,382.87
2007,10.1,27.1,-4.0,40.0,539.7
2007,16.7,30.0,5.5,105.0,613.225
2008,5.6,19.0,-7.1,28.7,452.275
2008,12.2,26.5,-2.0,23.3,533.255
2008,16.7,32.3,2.2,83.5,640.81
2009,5.6,24.6,-7.0,53.0,467.825
2009,11.6,29.1,-3.8,37.0,539.355
2009,17.3,29.9,5.1,147.5,618.89
2010,3.8,19.2,-8.7,82.9,343.625
2010,8.6,25.2,-4.4,74.0,494.85
2010,16.4,30.7,0.0,108.0,616.575
2011,2.9,20.0,-8.6,19.8,536.77
2011,10.2,24.4,-2.6,94.5,528.585
2011,16.8,28.0,4.5,153.8,553.155
2012,4.4,20.2,-7.9,79.0,408.86
2012,11.5,29.3,-3.1,92.4,519.835
2012,17.7,28.5,6.5,44.6,613.21
2013,4.8,26.2,-6.9,50.9,398.525
2013,8.8,27.6,-3.2,90.3,394.415
2013,17.1,31.2,2.7,107.8,505.52
2014,6.3,25.5,-8.4,72.2,472.395
2014,12.4,26.4,-3.0,46.7,553.885
2014,17.6,34.2,2.1,53.0,750.62
2015,5.2,23.0,-9.2,45.0,514.08
2015,11.6,27.2,-0.2,92.1,433.3
2015,17.5,31.3,1.9,31.8,679.305
2016,5.8,21.4,-11.7,45.5,469.825
2016,13.3,27.6,0.5,149.2,502.705
2016,18.1,30.3,5.6,88.5,669.655
2017,5.0,19.5,-6.8,16.9,478.375
2017,12.8,28.2,-2.1,61.0,559.045
2017,17.6,31.8,5.5,28.0,670.655
2018,7.1,24.1,-7.8,93.5,436.625
2018,12.5,30.3,-2.2,139.2,555.24
2018,17.6,31.1,3.8,103.9,599.155
2019,6.0,21.1,-6.2,29.0,468.705
2019,11.2,28.3,-5.0,100.8,509.8
2019,17.7,33.1,1.7,42.8,737.19
2020,6.4,22.2,-7.1,23.6,530.795
2020,9.5,25.5,-4.7,35.9,651.275
2020,17.3,29.0,5.5,89.1,643.645
2021,7.7,23.2,-3.8,93.0,465.04
2021,12.7,28.8,-0.5,52.5,585.9
2021,15.7,29.8,2.3,154.5,561.085
