일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2005,21.4,31.3,13.3,302.6,388.63
2006,17.1,26.6,10.6,186.5,560.78
2006,20.3,29.2,15.3,134.0,509.15
2006,22.4,29.2,17.5,765.0,327.0
2006,26.3,32.5,20.6,36.2,580.29
2006,21.2,29.2,13.1,11.2,447.16
2007,16.6,27.1,9.1,134.1,572.46
2007,21.6,30.5,14.8,59.5,545.89
2007,23.0,29.3,18.6,228.5,431.31
2007,25.5,31.8,19.1,239.0,442.35
2007,21.3,28.7,14.6,224.4,320.99
2008,16.6,27.3,8.9,63.9,583.79
2008,20.7,28.6,13.5,102.3,533.21
2008,24.1,30.5,19.6,522.8,412.39
2008,24.8,33.6,16.9,165.7,556.25
2008,21.9,30.1,10.4,76.0,443.61
2009,17.3,29.1,9.2,134.5,609.85
2009,20.8,29.5,14.4,91.4,576.08
2009,23.3,29.7,19.3,470.6,518.59
2009,25.1,31.4,16.5,316.0,499.14
2009,21.4,28.3,14.6,51.0,474.46
2010,16.1,26.3,7.2,104.9,555.76
2010,21.9,30.6,13.8,200.2,593.86
2010,24.7,30.9,20.7,275.4,505.66
2010,26.1,33.2,18.9,485.1,438.97
2010,22.1,30.8,10.8,454.1,411.49
2011,16.8,27.5,9.0,44.2,536.11
2011,20.0,29.7,12.9,307.6,509.31
2011,23.9,32.9,18.1,864.2,378.44
2011,25.0,32.1,19.4,208.4,406.9
2011,21.7,31.6,11.0,26.4,453.79
2012,18.1,27.4,12.1,14.0,632.16
2012,22.9,33.8,15.0,90.8,591.57
2012,24.5,31.3,18.5,425.3,440.33
2012,26.7,35.3,18.4,365.2,409.17
2012,21.0,28.6,12.3,161.1,331.39
2013,16.0,27.1,6.8,126.2,543.51
2013,22.2,30.2,13.7,36.9,577.88
2013,24.1,29.4,19.4,447.4,315.29
2013,26.9,32.0,20.5,120.7,506.25
2013,21.5,28.6,12.8,204.5,388.42
2014,16.9,28.9,7.4,74.3,650.89
2014,21.8,27.9,17.0,62.8,552.77
2014,24.8,32.8,18.6,227.2,519.13
2014,24.5,35.3,18.8,122.1,401.69
2014,22.0,28.6,14.7,93.9,406.96
2015,17.0,27.5,9.8,30.1,580.22
2015,21.8,28.6,14.8,63.6,548.37
2015,24.5,32.1,17.8,175.8,440.94
2015,25.8,33.1,19.9,45.5,465.89
2015,22.5,30.8,15.6,13.5,443.85
2016,18.3,29.3,9.8,148.5,555.43
2016,22.1,28.7,16.5,19.5,527.53
2016,25.2,32.3,19.4,300.5,439.36
2016,27.4,34.0,16.9,26.5,501.24
2016,22.9,29.1,15.4,34.5,381.0
2017,17.6,26.8,10.8,21.6,586.76
2017,21.7,29.4,14.9,49.3,578.01
2017,25.8,32.5,21.6,478.3,386.13
2017,25.4,34.0,16.5,250.5,393.61
2017,21.9,28.7,12.9,21.6,411.43
2018,17.0,27.8,8.6,158.9,566.66
2018,21.2,29.0,15.9,144.0,603.83
2018,26.6,35.6,18.9,148.8,636.55
2018,28.1,35.9,20.5,214.9,571.02
2018,21.6,29.9,12.5,46.1,458.46
2019,17.6,28.3,9.8,33.2,713.07
2019,21.3,28.7,14.8,49.7,626.58
2019,25.0,34.6,19.5,220.8,493.32
2019,26.9,36.0,19.9,143.7,585.4
2019,22.5,29.5,14.1,229.0,383.89
2020,16.7,26.8,10.6,101.2,555.06
2020,21.8,31.7,13.9,100.2,598.68
2020,23.2,30.4,17.4,243.5,480.6
2020,25.9,33.9,21.8,486.4,382.07
2020,21.3,29.9,15.3,167.7,450.89
2021,16.2,28.0,7.7,191.5,571.02
2021,21.6,29.8,13.6,45.4,580.67
2021,27.2,34.5,19.6,84.2,623.39
2021,25.5,32.5,18.0,269.0,461.24
2021,22.7,29.4,16.9,125.8,445.86
2000,14.7,26.0,5.4,73.0,523.82
2000,20.7,30.5,12.6,55.5,516.8
2000,24.3,32.3,17.5,82.0,512.42
2000,24.6,33.8,18.6,518.5,415.98
2000,19.3,29.7,8.6,211.0,373.37
2001,16.2,29.6,7.0,17.0,559.94
2001,20.3,28.9,12.1,146.5,452.0
2001,23.8,31.4,18.6,578.5,418.49
2001,24.6,33.6,16.7,140.0,544.17
2001,20.6,31.3,9.0,10.0,465.46
2002,15.6,26.7,8.6,53.0,560.8
2002,19.6,30.6,11.3,78.0,554.92
2002,23.1,34.3,17.3,211.0,481.37
2002,22.5,31.4,14.6,408.0,321.86
2002,19.5,30.1,9.8,39.0,415.55
2003,17.2,30.2,5.4,82.0,507.43
2003,19.7,30.1,11.1,181.5,352.48
2003,22.6,31.2,16.7,305.5,300.58
2003,22.9,30.8,12.6,448.0,257.44
2003,19.7,27.0,11.3,296.5,294.21
2004,15.0,26.2,4.9,163.0,440.88
2004,20.4,31.1,10.1,57.0,425.16
2004,22.7,33.5,16.3,555.0,327.45
2004,24.6,34.2,16.7,132.5,459.17
2004,20.4,30.1,10.6,186.5,398.96
2005,15.8,28.1,4.5,110.5,667.08
2005,20.8,30.7,11.0,103.5,543.04
2005,24.0,32.5,17.2,196.0,470.48
2005,24.1,35.7,14.8,292.0,449.61
2005,20.7,30.8,13.1,282.5,388.63
2006,16.3,26.3,6.9,233.5,560.78
2006,19.4,31.8,12.5,191.5,509.15
2006,22.2,30.2,16.5,603.0,327.0
2006,25.5,32.7,19.8,52.5,580.29
2006,19.4,29.6,9.1,25.0,447.16
2007,15.8,27.6,6.4,169.5,572.46
2007,21.2,30.7,12.8,46.5,545.89
2007,22.6,30.7,17.0,272.5,431.31
2007,25.1,33.0,17.7,285.0,442.35
2007,21.0,30.2,11.6,166.0,320.99
2008,15.7,27.9,6.1,81.0,583.79
2008,20.2,29.9,11.7,91.4,533.21
2008,23.7,30.4,19.0,548.8,412.39
2008,24.5,34.1,16.3,293.9,556.25
2008,20.6,30.6,8.7,122.8,443.61
2009,17.0,29.2,7.6,157.3,609.85
2009,20.2,30.1,9.5,133.7,576.08
2009,22.8,31.0,17.2,425.7,518.59
2009,24.2,33.0,13.5,347.0,499.14
2009,19.9,28.7,11.9,58.6,474.46
2010,15.4,27.2,3.0,142.4,555.76
2010,21.5,31.8,9.9,126.8,593.86
2010,24.5,31.9,19.1,300.3,505.66
2010,25.5,33.7,18.2,352.5,438.97
2010,20.9,31.4,5.8,603.6,411.49
2011,16.2,29.6,6.8,114.2,536.11
2011,19.8,30.6,11.7,425.5,509.31
2011,23.6,33.7,17.5,946.5,378.44
2011,24.5,33.5,16.6,306.4,406.9
2011,20.4,31.4,8.7,29.5,453.79
2012,17.2,28.1,7.1,10.0,632.16
2012,21.9,33.0,12.0,80.2,591.57
2012,23.9,31.1,18.0,283.8,440.33
2012,25.7,35.1,17.0,472.7,409.17
2012,19.5,29.0,10.5,141.9,331.39
2013,15.3,27.8,5.4,173.1,543.51
2013,21.8,30.8,13.4,30.3,577.88
2013,24.1,29.3,19.0,566.9,315.29
2013,26.1,32.1,18.0,179.1,506.25
2013,20.3,29.8,7.8,103.5,388.42
2014,16.2,28.8,5.9,89.5,650.89
2014,21.4,28.5,15.4,33.0,552.77
2014,24.4,34.2,17.6,165.5,519.13
2014,23.9,35.8,16.6,92.0,401.69
2014,20.4,29.0,11.5,75.6,406.96
2015,16.2,27.8,4.8,27.0,580.22
2015,21.2,29.4,9.7,52.4,548.37
2015,24.0,33.4,15.2,172.3,440.94
2015,24.8,33.5,15.6,51.4,465.89
2015,20.7,29.5,11.0,40.5,443.85
2016,17.5,29.9,7.5,191.8,555.43
2016,21.1,29.2,13.2,19.4,527.53
2016,24.4,32.2,17.8,326.4,439.36
2016,26.3,33.9,13.2,26.7,501.24
2016,21.4,29.5,9.9,28.9,381.0
2017,16.9,27.0,6.2,26.6,586.76
2017,21.0,29.3,12.0,41.6,578.01
2017,25.2,32.0,20.2,298.9,386.13
2017,24.4,33.4,14.1,255.0,393.61
2017,20.2,28.9,7.5,27.1,411.43
2018,16.2,27.9,5.6,150.7,593.98
2018,20.5,29.0,12.4,100.1,615.14
2018,25.5,34.6,16.8,150.7,627.415
2018,26.7,35.4,17.2,293.7,615.57
2018,20.0,29.6,8.2,57.3,492.44
2019,16.9,29.0,5.5,43.0,739.095
2019,20.5,29.1,10.9,43.4,617.63
2019,24.4,35.0,17.0,307.9,531.09
2019,25.9,34.9,16.3,122.4,620.9
2019,21.2,30.1,9.6,359.4,426.1
2020,16.1,27.0,7.4,124.2,548.095
2020,21.2,31.7,12.1,152.4,600.87
2020,22.5,30.4,17.0,285.9,546.17
2020,25.3,34.2,20.3,479.4,371.205
2020,20.2,29.2,10.8,215.6,476.04
2021,15.7,27.8,5.9,240.9,626.62
2021,20.7,29.9,12.9,61.3,578.96
2021,26.1,34.8,19.0,83.9,636.585
2021,24.5,32.6,18.3,152.6,483.25
2021,21.3,29.0,14.2,135.8,475.31
