일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2009,18.0,31.3,7.1,71.4,459.355
2009,11.1,25.8,-2.3,15.5,449.225
2010,24.7,34.4,18.4,260.4,473.33
2010,18.7,32.4,2.4,264.2,400.58
2010,11.0,23.9,-4.3,30.4,352.41
2011,23.2,33.0,12.4,264.6,439.715
2011,18.2,33.1,2.4,102.5,411.0
2011,10.2,24.0,-4.6,49.6,383.715
2012,23.6,34.7,15.2,327.0,451.065
2012,17.0,28.5,3.8,123.5,430.255
2012,9.9,22.7,-2.2,41.5,417.91
2013,24.0,33.4,14.1,78.1,553.64
2013,17.7,28.9,8.0,176.1,386.625
2013,11.7,26.0,-2.4,33.0,341.205
2014,21.4,31.9,9.6,324.7,351.285
2014,17.8,29.8,5.6,136.4,410.76
2014,11.1,23.7,-2.1,127.5,371.79
2015,22.2,35.5,12.1,99.5,503.905
2015,17.0,28.7,5.2,17.9,428.17
2015,10.9,25.8,-7.1,53.7,421.11
2016,23.7,35.0,12.0,61.8,575.67
2016,19.1,29.0,6.4,97.9,283.83
2016,13.0,25.9,-0.6,74.9,274.38
2017,22.8,34.6,11.2,201.5,333.08
2017,17.3,28.6,3.2,65.5,397.915
2017,12.5,26.9,-5.1,57.0,212.98
2018,24.7,37.8,13.8,319.4,505.79
2018,17.4,27.5,4.6,111.7,343.26
2018,9.7,23.0,-2.4,88.5,396.81
2019,23.7,34.5,12.4,117.0,524.4
2019,19.6,30.5,8.2,180.2,334.03
2019,13.0,26.7,-1.8,121.7,354.87
2020,23.9,31.7,17.2,434.9,486.84
2020,17.6,26.6,6.2,153.5,395.94
2020,10.8,21.6,-1.9,1.4,420.68
2021,20.7,30.9,14.0,228.2,435.96
2021,17.3,26.1,9.2,159.6,379.36
2021,11.3,25.5,-2.1,41.6,370.415
2000,24.5,34.8,15.7,425.0,414.44
2000,18.4,30.9,8.2,315.5,325.02
2000,13.0,26.1,-0.3,42.5,311.485
2001,23.8,34.0,10.8,59.0,468.3
2001,18.1,30.3,4.1,87.0,395.825
2001,12.8,22.8,2.2,114.0,302.68
2002,22.7,33.7,15.8,673.0,356.2
2002,18.6,32.2,7.5,101.5,379.405
2002,10.7,25.0,-4.3,33.5,369.67
2003,23.1,34.2,14.1,343.0,339.88
2003,19.4,31.0,6.0,294.5,297.615
2003,11.3,26.3,-2.0,21.5,394.025
2004,24.0,35.4,14.8,263.0,402.58
2004,19.3,30.5,8.5,173.0,332.02
2004,12.2,25.3,-0.2,3.3,350.64
2005,24.5,34.7,14.0,263.0,450.76
2005,20.7,33.2,10.0,189.0,331.86
2005,13.4,26.0,0.0,36.0,313.075
2006,25.5,35.3,16.7,138.0,499.945
2006,18.1,28.6,7.3,25.5,379.84
2006,15.2,26.6,2.6,24.5,363.015
2007,25.1,33.8,16.7,309.5,443.22
2007,20.6,31.7,13.1,316.5,290.125
2007,13.9,26.5,2.0,24.0,314.595
2008,23.4,34.2,13.1,257.5,575.12
2008,19.7,32.1,5.5,80.6,446.82
2008,13.8,27.4,2.2,30.1,417.775
2009,23.2,34.6,13.6,152.8,499.185
2009,19.4,31.4,9.7,72.8,459.355
2009,13.0,25.7,0.7,16.0,449.225
2010,26.0,34.9,20.5,299.6,473.33
2010,20.2,32.8,4.4,281.6,400.58
