일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2007,21.5,32.1,11.2,89.4,535.07
2007,23.2,32.2,16.8,305.0,424.9
2007,25.3,33.0,16.3,270.8,425.65
2007,20.4,31.0,11.2,219.6,309.73
2008,16.0,29.6,4.2,63.6,579.54
2008,20.3,31.1,9.2,79.6,523.02
2008,24.1,32.7,18.8,576.6,416.64
2008,24.2,34.9,15.2,295.1,533.48
2008,19.9,31.0,5.4,111.5,446.1
2009,17.5,30.9,5.0,150.6,610.79
2009,21.0,31.3,10.8,106.1,575.27
2009,23.3,32.3,16.1,388.5,476.62
2009,24.2,33.3,14.3,424.0,505.7
2009,19.5,29.1,10.6,18.5,479.93
2010,15.9,28.0,2.8,115.6,557.47
2010,22.1,33.2,9.1,160.9,587.46
2010,25.1,33.3,19.1,328.2,471.06
2010,25.7,34.1,18.1,525.9,409.6
2010,20.7,32.5,5.5,439.0,404.98
2011,16.8,32.0,5.4,120.1,542.32
2011,21.0,33.7,11.8,341.1,507.9
2011,24.3,33.1,18.2,1093.1,368.29
2011,25.0,34.1,16.5,235.2,407.52
2011,19.9,31.3,5.7,27.5,464.79
2012,18.2,30.1,6.0,26.4,640.74
2012,23.3,35.3,13.4,81.2,627.32
2012,24.9,33.5,16.6,293.0,487.66
2012,26.2,36.5,17.2,540.3,438.77
2012,19.6,30.8,7.6,150.1,411.28
2013,17.1,31.6,5.7,139.6,593.67
2013,23.5,34.0,13.7,33.9,612.9
2013,25.4,32.0,21.1,692.0,336.56
2013,27.2,34.9,19.2,151.9,471.11
2013,20.5,30.9,7.1,67.8,385.56
2014,16.8,31.3,2.0,70.7,630.98
2014,21.7,31.1,15.0,59.4,528.82
2014,24.7,33.4,17.6,164.6,460.52
2014,23.7,35.8,16.0,120.2,386.38
2014,19.9,30.2,10.2,63.8,200.45
2015,17.0,31.6,2.9,26.8,561.92
2015,21.5,32.8,9.6,82.8,519.12
2015,24.1,35.0,14.3,220.1,412.06
2015,24.5,33.8,14.8,33.5,439.44
2015,19.7,29.9,9.2,31.8,420.01
2016,17.4,30.6,7.0,157.7,548.69
2016,21.5,31.0,12.3,28.6,515.24
2016,24.4,32.9,16.9,377.9,392.87
2016,26.0,35.0,11.5,31.9,465.85
2016,21.1,30.5,9.3,26.4,334.72
2017,16.8,29.1,5.2,44.1,581.1
2017,20.9,33.1,9.2,42.7,553.96
2017,25.3,33.5,19.9,364.3,338.13
2017,23.7,34.9,11.8,318.1,369.0
2017,19.1,29.5,4.2,23.1,408.02
2018,16.0,29.9,4.5,208.2,564.21
2018,20.8,31.0,11.8,137.0,610.81
2018,25.5,36.7,14.8,127.4,609.73
2018,26.5,37.6,16.6,129.5,546.86
2018,19.2,30.1,6.9,50.3,459.39
2019,17.3,31.3,1.8,37.1,713.17
2019,20.6,31.6,10.3,62.2,603.82
2019,24.3,34.7,16.3,259.6,436.88
2019,25.1,34.7,15.5,161.9,548.63
2019,20.3,30.0,8.3,283.2,372.93
2020,16.4,28.5,5.9,131.8,559.39
2020,22.0,34.4,12.4,131.4,579.08
2020,22.7,30.7,16.2,231.2,436.97
2020,25.2,34.2,20.0,682.6,357.68
2020,19.3,30.5,9.1,195.7,428.77
2021,15.5,29.4,4.0,243.0,544.33
2021,21.1,30.2,11.5,50.4,575.34
2021,26.1,35.1,19.1,93.6,608.7
2021,24.1,33.0,16.8,183.3,426.72
2021,20.6,29.5,13.0,93.5,428.47
2000,17.5,31.3,7.5,43.7,562.77
2000,23.3,32.7,14.5,118.2,554.2
2000,26.9,34.2,20.6,375.8,542.24
2000,25.9,33.4,19.7,448.8,453.02
2000,20.1,29.8,10.5,182.2,394.07
2001,18.1,29.5,8.4,13.8,613.82
2001,21.8,31.3,13.1,222.3,458.05
2001,25.5,32.8,20.0,469.7,461.5
2001,25.7,34.3,18.4,144.7,584.85
2001,21.6,30.9,9.5,12.1,514.36
2002,16.4,26.9,8.6,77.0,605.37
2002,21.0,30.9,12.7,52.0,598.23
2002,24.7,34.5,18.1,257.8,499.78
2002,23.7,32.7,18.3,487.3,345.64
2002,20.6,30.2,11.7,31.3,419.13
2003,18.8,29.9,5.9,85.5,606.45
2003,21.3,30.2,13.5,159.0,457.77
2003,23.8,31.3,18.3,341.9,450.74
2003,24.2,31.3,16.5,293.7,385.71
2003,21.0,28.3,13.3,271.5,388.23
2004,17.0,27.2,7.3,125.2,544.98
2004,22.6,32.3,12.1,135.7,523.79
2004,24.8,35.0,19.1,382.0,403.57
2004,26.1,35.1,18.1,157.4,524.65
2004,21.3,31.0,12.0,183.4,443.91
2005,17.1,30.0,6.6,89.6,657.43
2005,22.4,31.7,14.0,160.8,517.93
2005,25.3,34.1,18.9,251.7,461.93
2005,25.4,35.1,16.7,357.5,448.51
2005,22.2,32.3,14.5,315.2,385.43
2006,18.2,28.7,10.0,133.2,574.06
2006,21.7,31.4,14.8,156.7,531.84
2006,23.6,31.8,18.3,754.7,332.5
2006,27.5,35.9,20.8,66.4,579.69
2006,21.3,31.8,10.9,21.9,477.59
2007,17.8,29.8,8.3,146.7,563.62
2007,22.6,32.2,14.6,74.2,535.07
2007,24.0,31.1,18.2,269.7,424.9
2007,26.1,33.2,18.6,295.0,425.65
2007,21.2,31.2,13.3,268.8,309.73
2008,17.6,29.7,7.8,92.7,579.54
2008,21.7,30.8,13.6,198.4,523.02
2008,25.7,33.3,20.3,540.8,416.64
2008,25.5,35.7,16.9,217.2,533.48
2008,22.3,33.0,9.7,101.9,446.1
2009,18.3,31.4,8.1,102.4,610.79
2009,22.1,32.1,12.6,118.8,575.27
2009,24.2,31.5,18.6,766.0,476.62
2009,25.7,34.8,16.2,207.1,505.7
2009,21.6,31.2,14.2,56.3,479.93
2010,17.1,29.8,4.1,100.7,557.47
2010,23.1,33.3,12.5,116.1,587.46
2010,26.0,33.4,20.9,206.8,471.06
2010,26.9,34.2,21.4,372.8,409.6
2010,22.2,33.7,7.7,375.9,404.98
2011,16.2,29.0,6.4,74.2,542.32
2011,21.1,32.6,11.7,391.5,507.9
2011,25.3,35.8,18.6,794.3,368.29
2011,26.1,35.6,18.6,315.1,407.52
2011,21.7,33.3,9.9,32.8,464.79
2012,19.1,29.1,9.7,16.5,640.74
2012,23.6,33.9,14.9,100.8,627.32
2012,25.5,33.3,18.0,572.3,487.66
2012,27.3,37.4,17.9,426.2,438.77
2012,20.8,29.5,11.3,241.0,411.28
2013,17.6,31.1,6.8,129.0,593.67
2013,23.5,32.1,13.2,69.6,612.9
2013,25.5,31.1,19.6,405.9,336.56
2013,27.4,34.7,19.6,157.0,471.11
2013,21.7,31.2,10.4,183.6,385.56
2014,18.2,33.2,6.0,64.4,630.98
2014,22.9,30.6,17.2,68.1,528.82
2014,25.6,34.6,19.7,264.0,460.52
2014,24.7,34.3,18.2,290.9,386.38
2014,21.8,31.4,12.8,92.0,200.45
2015,18.2,31.8,7.3,32.6,561.92
2015,23.1,33.6,13.9,30.2,519.12
2015,25.5,35.0,16.8,225.8,412.06
2015,26.2,35.3,18.2,71.0,439.44
2015,22.1,30.8,12.8,6.9,420.01
2016,19.1,31.8,8.1,156.4,548.69
2016,23.2,31.4,15.3,37.4,515.24
2016,26.0,34.2,19.8,317.7,392.87
2016,27.7,36.5,16.1,73.0,465.85
2016,22.7,31.5,14.1,67.8,334.72
2017,18.4,30.3,8.6,22.5,581.1
2017,22.4,33.2,12.5,27.6,553.96
2017,26.5,35.8,21.4,684.5,338.13
2017,25.5,36.9,15.1,359.7,369.0
2017,21.2,29.8,8.6,26.1,408.02
2018,17.9,29.5,6.9,196.4,564.21
2018,22.6,33.3,14.0,107.0,610.81
2018,27.5,37.5,18.5,222.7,609.73
2018,28.4,39.3,19.0,218.6,546.86
2018,21.1,30.7,9.2,61.7,459.39
2019,18.4,32.6,6.7,26.7,713.17
2019,22.1,32.7,12.4,68.8,603.82
2019,25.8,35.1,18.4,190.9,436.88
2019,26.8,36.5,17.4,117.9,548.63
