"제품별",2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.10,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.10,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.10,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.10,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.10,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.10,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.10,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.10,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.10,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.10,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.10,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.10,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11
"자동차용 경유",583.35,578.77,578.12,566.99,548.97,584.17,581.66,618.68,648.06,692.18,689.90,682.46,660.99,658.18,656.25,663.57,645.40,644.55,651.61,649.43,650.29,651.45,618.03,585.17,597.91,600.11,609.21,652.75,681.37,679.23,698.63,696.58,696.55,725.88,752.05,740.70,766.26,790.05,811.52,774.60,741.85,731.73,757.67,760.28,762.32,766.42,791.54,810.12,832.71,848.81,849.46,851.54,868.47,878.53,928.47,960.12,964.59,981.09,978.18,939.26,930.29,945.16,995.67,1035.50,1015.70,1035.00,1134.98,1153.69,1193.59,1192.02,1155.41,1136.19,1156.62,1160.84,1170.28,1211.25,1251.26,1250.11,1295.58,1298.39,1271.62,1209.31,1186.67,1181.78,1170.16,1164.37,1185.85,1215.32,1238.50,1248.58,1256.43,1289.47,1294.71,1340.49,1404.45,1435.46,1456.37,1456.43,1503.91,1611.13,1768.06,1910.28,1919.23,1766.31,1663.89,1601.50,1416.43,1303.12,1304.89,1322.07,1303.85,1330.09,1321.43,1389.39,1428.01,1447.93,1452.68,1409.16,1451.89,1441.25,1449.66,1442.87,1469.17,1507.15,1521.99,1508.69,1518.18,1512.86,1499.16,1499.97,1518.01,1570.14,1621.73,1651.65,1755.92,1792.75,1772.88,1736.25,1754.36,1757.89,1746.28,1772.47,1788.03,1792.34,1805.14,1828.80,1853.55,1865.56,1839.61,1777.70,1726.59,1784.78,1836.55,1820.80,1777.65,1759.92,1749.59,1766.73,1785.96,1745.21,1699.44,1701.02,1729.69,1743.62,1734.29,1708.68,1692.86,1699.13,1705.09,1698.49,1696.03,1688.93,1680.90,1670.23,1661.47,1644.45,1618.07,1584.95,1534.25,1461.04,1330.47,1277.12,1326.82,1320.18,1343.53,1368.80,1354.65,1307.77,1263.79,1251.92,1234.95,1211.03,1157.33,1101.12,1103.15,1121.36,1157.91,1225.25,1228.37,1207.22,1203.04,1211.14,1222.73,1249.65,1300.18,1307.50,1297.28,1277.84,1271.39,1251.47,1229.81,1244.87,1271.01,1295.61,1313.02,1332.35,1344.93,1360.41,1354.58,1349.06,1380.24,1410.01,1411.85,1419.13,1438.93,1485.02,1424.66,1324.11,1249.41,1242.91,1269.16,1316.42,1385.31,1379.77,1352.84,1351.92,1379.84,1387.73,1380.51,1385.42,1398.40,1369.85,1280.77,1132.44,1065.79,1127.90,1162.90,1163.56,1154.45,1133.96,1119.60,1168.32,1242.35,1263.36,1312.63,1332.74,1338.81,1374.36,1425.54,1440.54,1437.17,1509.29,1549.72,1468.90,1453.53,1536.64,1826.93,1906.42,1964.28,2089.03,2084.91,1889.31,1850.20,1838.34,1879.15
